datetime,machineID,volt,rotate,pressure,vibration,errorID
2015-10-01 00:00:00,55,168.453300364554,527.270526058339,100.54552568191099,43.36103619044471,none
2015-10-01 01:00:00,55,171.231472974309,416.379916398415,105.95222468768,44.937405433221706,none
2015-10-01 02:00:00,55,215.893731889902,527.740147167143,89.0405348100254,38.8535487791825,none
2015-10-01 03:00:00,55,189.287675673065,465.81106476233595,108.97163892906201,41.9997954272805,none
2015-10-01 04:00:00,55,164.667336478197,455.16037871900886,123.12974088615,47.7455756964157,none
2015-10-01 05:00:00,55,163.882889056463,518.642917990196,112.226506790213,44.2415379354134,none
2015-10-01 06:00:00,55,188.536926522059,493.2006367862951,88.39219174263309,42.157115887818,none
2015-10-01 07:00:00,55,131.412511763447,359.474315962258,89.62316436059629,41.3758487910209,none
2015-10-01 08:00:00,55,179.14277039889404,485.1254162310871,97.48124638936831,40.9346959848819,none
2015-10-01 09:00:00,55,157.332295618833,478.33585394134695,104.297950214321,50.9950035965349,none
2015-10-01 10:00:00,55,169.653162833761,361.07360219306395,92.5629441283065,40.061199838757204,none
2015-10-01 11:00:00,55,171.914552857814,393.369454528415,113.757511775631,39.2565349660904,none
2015-10-01 12:00:00,55,176.256834848371,419.724221086153,93.24098715214012,27.5727105800566,none
2015-10-01 13:00:00,55,169.461319201739,488.95026866054604,125.253301847388,42.169194672793495,none
2015-10-01 14:00:00,55,168.08184025493,389.930231664946,105.789081156639,36.279739721491396,none
2015-10-01 15:00:00,55,164.992247352591,446.904640483322,94.3780062037903,40.8591390527042,none
2015-10-01 16:00:00,55,171.394609273844,435.546478762875,113.368045939882,38.66118077346579,none
2015-10-01 17:00:00,55,167.549286255189,506.422675108517,111.654258664958,46.879729124523,none
2015-10-01 18:00:00,55,159.576043534408,416.315888523315,91.5654875664592,47.8894164835811,none
2015-10-01 19:00:00,55,170.225567662718,566.001939607174,96.42679985557592,36.570391117648896,none
2015-10-01 20:00:00,55,150.60126410994,488.026011409497,113.010197290309,46.1463688757279,none
2015-10-01 21:00:00,55,165.590782585578,436.430316476453,103.42945097411699,39.8135865787594,none
2015-10-01 22:00:00,55,169.357096971321,445.23641143437203,102.88203685073299,31.275129893098,none
2015-10-01 23:00:00,55,152.959444025875,487.910094511664,70.4946652749859,41.926940305562,none
2015-10-02 00:00:00,55,171.439820975347,369.88216824625397,108.07028058205601,33.8776848419283,none
2015-10-02 01:00:00,55,173.32194452445,420.466310154521,102.8719757237,34.9368851931128,none
2015-10-02 02:00:00,55,188.848309792105,460.87498269328796,98.8650009066383,36.8387521272288,none
2015-10-02 03:00:00,55,157.994842576598,441.59575375855286,97.71472917283259,32.934619426352896,none
2015-10-02 04:00:00,55,161.069287826867,360.576126660814,102.461862920664,39.8702021000873,none
2015-10-02 05:00:00,55,165.84148822856702,447.876219410463,96.75588439154241,43.55264070767329,none
2015-10-02 06:00:00,55,163.55608694324604,488.498940121775,109.551337190744,46.273632272842995,none
2015-10-02 07:00:00,55,154.14780609222,405.24225663576203,97.9596566040363,42.23527385898721,none
2015-10-02 08:00:00,55,156.854618642633,446.34908243972603,100.57007583597601,33.965772918956,none
2015-10-02 09:00:00,55,170.685696508129,445.352224214039,100.16660588859699,35.5548002330043,none
2015-10-02 10:00:00,55,181.942287102765,440.05687472393686,109.308292737754,40.3392811653423,none
2015-10-02 11:00:00,55,143.328012317223,457.146259394999,98.154520633134,37.230543445704896,none
2015-10-02 12:00:00,55,167.573250792276,445.578929278461,105.54121533873301,44.0081129269271,none
2015-10-02 13:00:00,55,194.34220088294498,476.31642381115194,108.245337125841,37.6617388976458,none
2015-10-02 14:00:00,55,180.24700235017897,431.894305574395,97.8705481353533,37.629000715899295,none
2015-10-02 15:00:00,55,166.00493505508,380.7954656361,113.26894104538,34.1242798986883,none
2015-10-02 16:00:00,55,178.984123926184,408.01860005992205,111.236021618252,42.158202550171794,none
2015-10-02 17:00:00,55,194.85326003800802,406.74650816787204,110.240213516925,40.548793554810096,none
2015-10-02 18:00:00,55,187.044020055349,453.311767457166,100.13951549071699,38.027132061067796,none
2015-10-02 19:00:00,55,175.620321439666,420.198134689469,98.93025647233141,47.3660798137549,none
2015-10-02 20:00:00,55,169.537723823041,410.772741829589,97.5852202962427,47.541092127526596,none
2015-10-02 21:00:00,55,183.25873193464,452.183168162138,103.497091631895,41.4504065360061,none
2015-10-02 22:00:00,55,148.864794107476,525.549623928888,103.120726943183,26.11443270303269,none
2015-10-02 23:00:00,55,171.055843883557,481.997323000534,89.05056356360659,38.10169047580771,none
2015-10-03 00:00:00,55,166.680075741464,446.68016781595594,90.41991666014059,35.876055554442104,none
2015-10-03 01:00:00,55,173.46747071939203,482.503843133069,109.806180758976,38.2440279294046,none
2015-10-03 02:00:00,55,152.376208883673,469.912979171679,101.67916055444799,44.310532606118706,none
2015-10-03 03:00:00,55,165.969823794846,427.92168755699,94.9413270965075,34.276493579714604,none
2015-10-03 04:00:00,55,173.392889970507,442.1979433231549,121.413347407773,43.4819392176489,none
2015-10-03 05:00:00,55,156.66257607649402,470.665752165892,117.02176311567601,28.727855349252,none
2015-10-03 06:00:00,55,185.849745238632,494.855581939723,104.76679278949301,42.7800907459086,none
2015-10-03 07:00:00,55,180.60906195810296,435.718026298438,103.203818387227,38.1793969409527,none
2015-10-03 08:00:00,55,168.353249421172,537.351562064522,92.6832992546423,35.7991801318391,none
2015-10-03 09:00:00,55,193.93878030838505,483.094426401951,91.16726392310622,38.6631202596687,none
2015-10-03 10:00:00,55,178.966929986053,551.787519609671,106.729328818857,45.823949171371495,none
2015-10-03 11:00:00,55,139.313348476144,419.6757397830529,86.722130624324,37.8907724446122,none
2015-10-03 12:00:00,55,171.372958552894,431.055454690139,91.59886052611508,37.534338400713395,none
2015-10-03 13:00:00,55,174.683091697072,422.607491288378,94.31161930113079,33.870729706336604,none
2015-10-03 14:00:00,55,192.69530781761003,389.014886010002,104.929889199424,32.3971597988804,none
2015-10-03 15:00:00,55,155.123054149205,394.99935723952797,111.735770161162,47.014083112636214,none
2015-10-03 16:00:00,55,172.874307487105,501.276236179021,103.86248854291,39.902003956152704,none
2015-10-03 17:00:00,55,139.969205780588,487.80164867159203,102.60217329112601,47.990193379634505,none
2015-10-03 18:00:00,55,153.950964936467,460.40410070456596,118.971836792868,41.2415890330046,none
2015-10-03 19:00:00,55,194.531104628987,465.445325544812,125.438147930179,39.5269314998122,none
2015-10-03 20:00:00,55,176.005784601712,474.010892142753,84.9366846708707,32.5725789299388,none
2015-10-03 21:00:00,55,186.41861479548302,455.70529444358596,90.2644211850843,40.9834372276265,none
2015-10-03 22:00:00,55,172.348750813841,454.47674070716903,97.2404578708256,42.256132876382104,none
2015-10-03 23:00:00,55,167.393322942699,403.561937497979,101.77603314746,47.6841550356229,none
2015-10-04 00:00:00,55,181.66441973059898,452.15501466162397,107.422162209753,47.5266865201616,none
2015-10-04 01:00:00,55,157.032594701247,534.515211595064,92.45132988355292,47.243097660690296,none
2015-10-04 02:00:00,55,166.349430333391,430.68169864981695,100.60826780156602,41.07615523791029,none
2015-10-04 03:00:00,55,146.550324462942,383.63318092261704,91.88230460603172,45.7034939128575,none
2015-10-04 04:00:00,55,165.809873069961,335.25604454577,98.2841920474288,38.886512687006004,none
2015-10-04 05:00:00,55,171.877472870284,389.346220695505,92.72639061348794,41.818834575436895,none
2015-10-04 06:00:00,55,184.372701494472,457.083490968796,108.71569340121,36.566998570000294,none
2015-10-04 07:00:00,55,158.080287898491,401.49325061152496,86.2941611995883,43.607845652652394,none
2015-10-04 08:00:00,55,193.009927348514,476.9376012585231,101.81575288398899,43.1338439078153,none
2015-10-04 09:00:00,55,178.22719805533,423.68632023525396,121.59341621713499,33.6858760351205,none
2015-10-04 10:00:00,55,153.375482249085,405.440140353532,91.60786078373673,38.4432496425439,none
2015-10-04 11:00:00,55,180.40719182203492,476.47070508955994,88.7966195599996,45.1098330273868,none
2015-10-04 12:00:00,55,166.71226136705098,479.869477131062,103.10470323199499,50.246200256012706,none
2015-10-04 13:00:00,55,171.967868249895,501.37636483462404,107.134119316491,46.502313255943,none
2015-10-04 14:00:00,55,193.738649569487,462.2390230160421,83.0517965577906,43.92329822414061,none
2015-10-04 15:00:00,55,176.264056718495,428.888266044794,87.2638947312215,37.2653816376487,none
2015-10-04 16:00:00,55,179.874381237674,461.432159788456,104.754908162654,37.693159305458,none
2015-10-04 17:00:00,55,181.59069374397598,482.824206135093,111.105532696121,33.307747545058795,none
2015-10-04 18:00:00,55,184.86328371157902,441.08447276459503,94.7054927511578,42.094935384410796,none
2015-10-04 19:00:00,55,171.26476797867,445.81285847778,87.6204340175135,50.2620935121943,none
2015-10-04 20:00:00,55,161.40483318212299,470.032112278712,114.696692031489,39.6851689873981,none
2015-10-04 21:00:00,55,137.82825642504,467.94428810163697,89.6695930995943,36.551849042334396,none
2015-10-04 22:00:00,55,151.541283845841,446.33844775428594,108.263374154739,44.809731062919795,none
2015-10-04 23:00:00,55,142.323235774084,407.304941122389,99.9770310340583,41.483572100951,none
2015-10-05 00:00:00,55,149.968662951351,449.787598589337,93.08650675311243,46.1955574433039,none
