machineID,datetime,voltmean_24h,rotatemean_24h,pressuremean_24h,vibrationmean_24h,voltsd_24h,rotatesd_24h,pressuresd_24h,vibrationsd_24h,error1count,error2count,error3count,error4count,error5count,comp1,comp2,comp3,comp4,model,age,failure
27,2015-10-01 0:00,172.0215019,442.821585,99.36915408,40.09830466,11.48309873,47.64397421,10.45269387,5.114825265,0,0,0,0,0,23.75,8.75,8.75,53.75,3,9,none
27,2015-10-01 1:00,172.92407,442.0070812,98.18945131,40.2013701,11.35964995,48.11085894,10.78566556,5.2599876860000006,0,0,0,0,0,23.79166667,8.791666667000001,8.791666667000001,53.79166667,3,9,none
27,2015-10-01 2:00,172.63816519999997,441.4165504,97.84188972,40.17543744,11.77128782,47.61698576,10.48274354,5.268019885,0,0,0,0,0,23.83333333,8.833333332999999,8.833333332999999,53.83333333,3,9,none
27,2015-10-01 3:00,172.8342869,440.8243945,97.49500704,40.48796227,11.872808,48.13927028,10.063933300000002,5.007210206,0,0,0,0,0,23.875,8.875,8.875,53.875,3,9,none
27,2015-10-01 4:00,171.1070275,435.4752804,97.80114924,40.86972077,13.36414899,54.74968248,10.34758974,4.791764084,0,0,0,0,0,23.91666667,8.916666667000001,8.916666667000001,53.91666667,3,9,none
27,2015-10-01 5:00,172.0815746,435.93480430000005,98.48624189,40.96257103,13.08292155,55.35010992,10.350620800000002,4.789958917,0,0,0,0,0,23.95833333,8.958333332999999,8.958333332999999,53.95833333,3,9,none
27,2015-10-01 6:00,172.2256723,436.2661621,98.03277472,41.16373245,12.992563699999998,55.31401631,10.13105563,4.68438174,0,0,0,0,0,24.0,9.0,9.0,54.0,3,9,none
27,2015-10-01 7:00,171.6458456,439.6347807,98.77561661,41.49278081,13.25277507,57.46813972,10.11098721,4.436187083,0,0,0,0,0,24.04166667,9.041666667000001,9.041666667000001,54.04166667,3,9,none
27,2015-10-01 8:00,171.93944150000004,437.997837,98.43234827,41.89583748,13.63564299,56.6306419,9.966706624,4.527724699,0,0,0,0,0,24.08333333,9.083333332999999,9.083333332999999,54.08333333,3,9,none
27,2015-10-01 9:00,170.73009,437.9339606,98.29977378,42.19254534,13.61711881,56.66284847,9.951853976,4.130781403,0,0,0,0,0,24.125,9.125,9.125,54.125,3,9,none
27,2015-10-01 10:00,171.20383700000005,438.11759630000006,99.07147947,42.20845917,13.48691279,56.64170738,9.993747688,4.107272477,0,0,0,0,0,24.16666667,9.166666667000001,9.166666667000001,54.16666667,3,9,none
27,2015-10-01 11:00,170.82611430000003,437.5857528,97.96365887,41.66935813,13.73497663,56.08807073,8.796984841,4.303721181,0,0,0,0,0,24.20833333,9.208333332999999,9.208333332999999,54.20833333,3,9,none
27,2015-10-01 12:00,169.6457649,441.8054627,97.81625117,41.9616178,14.02895725,60.70221669,8.888709216,4.03394163,0,0,0,0,0,24.25,9.25,9.25,54.25,3,9,none
27,2015-10-01 13:00,170.2655811,442.1485573,98.5801164,42.0117646,14.63523797,60.56393413,8.351382948,4.064635705,0,0,0,0,0,24.29166667,9.291666667000001,9.291666667000001,54.29166667,3,9,none
27,2015-10-01 14:00,168.4748449,437.3959684,99.26581386,42.37117828,13.91396767,55.18621582,8.611649681,4.2037112310000015,0,0,0,0,0,24.33333333,9.333333332999999,9.333333332999999,54.33333333,3,9,none
27,2015-10-01 15:00,168.999718,433.5194882,100.4764315,42.19034657,14.28948931,55.02567222,9.211171884,4.1648434760000015,0,0,0,0,0,24.375,9.375,9.375,54.375,3,9,none
27,2015-10-01 16:00,169.18481,436.108562,101.1572959,41.72743373,14.44514724,58.04892501,8.92983178,3.946947217,0,0,0,0,0,24.41666667,9.416666667000001,9.416666667000001,54.41666667,3,9,none
27,2015-10-01 17:00,167.8744878,438.4858265,101.9046493,41.43820976,14.85091113,61.03825773,8.770937044,4.217816257,0,0,0,0,0,24.45833333,9.458333332999999,9.458333332999999,54.45833333,3,9,none
27,2015-10-01 18:00,167.82928169999997,440.41786619999993,102.59534709999998,41.0303502,14.81372088,61.29772304,9.732661233,4.304435458,0,0,0,0,0,24.5,9.5,9.5,54.5,3,9,none
27,2015-10-01 19:00,167.1989044,441.0706636,102.7759717,40.99686059,15.85576972,61.4757051,9.850191,4.330658157,0,0,0,0,0,24.54166667,9.541666667000001,9.541666667000001,54.54166667,3,9,none
27,2015-10-01 20:00,167.608385,439.512286,103.5373422,40.59227213,16.34170959,61.95494295,8.786601467999999,4.584804667,0,0,0,0,0,24.58333333,9.583333332999999,9.583333332999999,54.58333333,3,9,none
27,2015-10-01 21:00,166.99275780000005,442.872366,103.3798632,40.59445103,16.36796327,58.70970269,9.011912831,4.581763976,0,0,0,0,0,24.625,9.625,9.625,54.625,3,9,none
27,2015-10-01 22:00,167.4293957,445.1692182,103.373275,40.41740971,16.36598554,58.6290425,9.009538477000001,4.621438394,0,0,0,0,0,24.66666667,9.666666667000001,9.666666667000001,54.66666667,3,9,none
27,2015-10-01 23:00,167.1678772,449.1820786,103.6532666,40.42040856,16.62575428,55.50288943,9.152218964,4.624439202,0,0,0,0,0,24.70833333,9.708333332999999,9.708333332999999,54.70833333,3,9,none
27,2015-10-02 0:00,167.2486437,456.3307288,103.6384039,40.28415313,16.65249791,59.06621353,9.157852063,4.4834424010000005,0,0,0,0,0,24.75,9.75,9.75,54.75,3,9,none
27,2015-10-02 1:00,166.98741930000003,456.2708144,104.6022751,39.93313659,16.46228919,59.11983202,7.8825503710000016,4.137818854,0,0,0,0,0,24.79166667,9.791666667000001,9.791666667000001,54.79166667,3,9,none
27,2015-10-02 2:00,166.4275905,452.5572967,104.1950138,39.76389265,17.15844698,60.79941578,8.228549921,4.287263083,0,0,0,0,0,24.83333333,9.833333332999999,9.833333332999999,54.83333333,3,9,none
27,2015-10-02 3:00,166.4613156,453.61027,104.3323832,39.72060771,17.18900889,59.94580699,8.276789842000001,4.290301326,0,0,0,0,0,24.875,9.875,9.875,54.875,3,9,none
27,2015-10-02 4:00,167.5277435,458.2796398,103.4569933,40.04323077,16.29878989,52.4108185,8.708676047,4.780193436,0,0,0,0,0,24.91666667,9.916666667000001,9.916666667000001,54.91666667,3,9,none
27,2015-10-02 5:00,167.40458130000005,451.95245660000006,103.378597,40.02573275,16.21429678,54.97944512,8.689396786,4.773708457,0,0,0,0,0,24.95833333,9.958333332999999,9.958333332999999,54.95833333,3,9,none
27,2015-10-02 6:00,168.18420480000003,453.6498482,103.5124982,39.66292255,16.59167579,55.03960151,8.620480744,5.013806328,0,0,0,0,0,25.0,10.0,10.0,55.0,3,9,none
27,2015-10-02 7:00,168.3879314,452.8053343,102.8085211,39.80330729,16.50808977,54.24013797,9.00001701,5.127398754,0,0,0,0,0,25.04166667,10.04166667,10.04166667,55.04166667,3,9,none
27,2015-10-02 8:00,167.40143490000003,451.4307067,103.4700376,39.37704752,15.71685679,54.80494902,9.251696484,4.878353700000001,0,0,0,0,0,25.08333333,10.08333333,10.08333333,55.08333333,3,9,none
27,2015-10-02 9:00,168.2948665,453.8854139,104.2501847,39.31265255,15.71066295,54.17630322,9.541581286,4.879226402,0,0,0,0,0,25.125,10.125,10.125,55.125,3,9,none
27,2015-10-02 10:00,167.6715922,457.6055627,103.4704663,39.64818726,15.80888362,55.79131913,9.938532783,4.957963386,0,0,0,0,0,25.16666667,10.16666667,10.16666667,55.16666667,3,9,none
27,2015-10-02 11:00,168.000853,454.1065175,103.8555295,39.4810523,15.67861913,56.45135692,9.771707626,5.217427992,0,0,0,0,0,25.20833333,10.20833333,10.20833333,55.20833333,3,9,none
27,2015-10-02 12:00,169.30968049999996,450.3109572,104.2630858,38.88014189,15.66197232,52.54366492,9.40260767,5.760804642,0,0,0,0,0,25.25,10.25,10.25,55.25,3,9,none
27,2015-10-02 13:00,169.1030034,447.1727045,104.1475616,38.9017151,15.39613386,56.37557778,9.454235483,5.785493523,0,0,0,0,0,25.29166667,10.29166667,10.29166667,55.29166667,3,9,none
27,2015-10-02 14:00,169.0938045,447.0555635,104.0363895,38.69729196,15.40599224,56.38212462,9.395024809,5.529677822999999,0,0,0,0,0,25.33333333,10.33333333,10.33333333,55.33333333,3,9,none
27,2015-10-02 15:00,168.5583969,443.47061839999986,103.6157366,38.67022253,15.05926681,62.49659088,8.927694237,5.519635902999999,0,0,0,0,0,25.375,10.375,10.375,55.375,3,9,none
27,2015-10-02 16:00,167.67279309999995,439.1298907,103.3981348,38.74751017,14.80243373,59.84866775,8.946058128999999,5.526237807,0,0,0,0,0,25.41666667,10.41666667,10.41666667,55.41666667,3,9,none
27,2015-10-02 17:00,169.0422669,436.681329,102.5923906,38.83965508,14.46405011,56.76861978,9.311540531,5.469579562000001,0,0,0,0,0,25.45833333,10.45833333,10.45833333,55.45833333,3,9,none
27,2015-10-02 18:00,169.0493644,436.4056409,101.8550474,38.87459624,14.46919138,56.6130529,8.278196687000001,5.449778184,0,0,0,0,0,25.5,10.5,10.5,55.5,3,9,none
27,2015-10-02 19:00,169.3584405,433.0820199,100.7397169,38.95903194,13.78807044,57.22298322,8.785969377,5.441175757000001,0,0,0,0,0,25.54166667,10.54166667,10.54166667,55.54166667,3,9,none
27,2015-10-02 20:00,168.8757869,434.84037310000014,101.1715686,39.01440197,13.20149038,56.91890848,8.99103287,5.387110698,0,0,0,0,0,25.58333333,10.58333333,10.58333333,55.58333333,3,9,none
27,2015-10-02 21:00,169.7110589,435.6011045,101.614073,39.06817658,13.19980596,56.91303611,8.63924858,5.346270167,0,0,0,0,0,25.625,10.625,10.625,55.625,3,9,none
27,2015-10-02 22:00,170.3868414,434.5721635,100.9393128,39.26692764,13.74623183,56.49315822,8.877543967000001,5.369906522999999,0,0,0,0,0,25.66666667,10.66666667,10.66666667,55.66666667,3,9,none
27,2015-10-02 23:00,171.2609118,434.3710892,99.98643788,38.93962105,12.93417138,56.43429194,8.943326167999999,5.250459388,0,0,0,0,0,25.70833333,10.70833333,10.70833333,55.70833333,3,9,none
27,2015-10-03 0:00,171.7883237,428.3366043,99.83950989,38.92236951,13.28105591,49.01321522,8.969583146,5.23639965,0,0,0,0,0,25.75,10.75,10.75,55.75,3,9,none
27,2015-10-03 1:00,171.5743955,429.8291182,99.45770831,39.20396286,13.25937843,48.81355112,8.940524296,5.471297306,0,0,0,0,0,25.79166667,10.79166667,10.79166667,55.79166667,3,9,none
27,2015-10-03 2:00,172.953829,431.453979,100.8482133,39.74729997,11.42178506,47.85660055,10.36631619,5.60411423,0,0,0,0,0,25.83333333,10.83333333,10.83333333,55.83333333,3,9,none
27,2015-10-03 3:00,173.3952145,432.5090511,100.4637347,39.68230372,11.9686287,47.84500664,10.23311004,5.622967045,0,0,0,0,0,25.875,10.875,10.875,55.875,3,9,none
27,2015-10-03 4:00,174.6804559,436.0854214,100.0525172,39.65665467,12.81096795,50.40646246,10.87619286,5.573361429,0,0,0,0,0,25.91666667,10.91666667,10.91666667,55.91666667,3,9,none
27,2015-10-03 5:00,174.9694513,440.3225204,99.56072223,39.83845526,12.9355676,47.78966604,10.931773800000002,5.706399465,0,0,0,0,0,25.95833333,10.95833333,10.95833333,55.95833333,3,9,none
27,2015-10-03 6:00,174.4689406,436.8764649,99.11765704,40.07199123,12.7716718,48.15799356,11.09434221,5.49911278,0,0,0,0,0,26.0,11.0,11.0,56.0,3,9,none
27,2015-10-03 7:00,174.764282,439.7153303,98.61713694,39.82551124,12.60532169,53.32097493,11.76660155,5.38363282,0,0,0,0,0,26.04166667,11.04166667,11.04166667,56.04166667,3,9,none
