machineID,datetime,voltmean_24h,rotatemean_24h,pressuremean_24h,vibrationmean_24h,voltsd_24h,rotatesd_24h,pressuresd_24h,vibrationsd_24h,error1count,error2count,error3count,error4count,error5count,comp1,comp2,comp3,comp4,model,age,failure
33,2015-10-01 0:00,169.20859130000005,450.068764,100.283049,39.46789922,10.72173841,43.34333765,8.754230416,5.005628362,0,0,0,0,0,62.75,2.75,17.75,32.75,model3,14,none
33,2015-10-01 1:00,168.5233944,450.3255416,99.88867715,39.72875299,10.71556821,43.64462084,8.716524381000001,4.704620356,0,0,0,0,0,62.79166667,2.791666667,17.79166667,32.79166667,model3,14,none
33,2015-10-01 2:00,167.6243459,454.0952703,100.0016263,39.532332,10.47346075,42.78840225,8.803125539,5.001860682,0,0,0,0,0,62.83333333,2.833333333,17.83333333,32.83333333,model3,14,none
33,2015-10-01 3:00,168.6809355,450.5223075,99.82206719,39.43983968,10.98551896,43.35157349,8.947507272000001,5.094408134,0,0,0,0,0,62.875,2.875,17.875,32.875,model3,14,none
33,2015-10-01 4:00,168.2077402,450.221553,99.85275314,39.1499322,10.46089849,43.93813037,8.929223215,5.147713865,0,0,0,0,0,62.91666667,2.916666667,17.91666667,32.91666667,model3,14,none
33,2015-10-01 5:00,167.8730301,447.9636259,99.31807378,38.74459291,10.45182602,44.60966271,8.585614656,4.970606295,0,0,0,0,0,62.95833333,2.958333333,17.95833333,32.95833333,model3,14,none
33,2015-10-01 6:00,168.66020509999996,449.7471232,99.99900796,38.7969664,10.4688289,44.42242753,8.230474082999999,4.986654504,0,0,0,0,0,63.0,3.0,18.0,33.0,model3,14,none
33,2015-10-01 7:00,168.2428976,445.6741297,100.2274816,38.85421475,10.25869127,43.34895291,8.188419119,4.913087903,0,0,0,0,0,63.04166667,3.041666667,18.04166667,33.04166667,model3,14,none
33,2015-10-01 8:00,168.9219846,446.8334164,99.58808555,39.15321383,10.79116968,44.84866689,7.573566332,5.014899212,0,0,0,0,0,63.08333333,3.083333333,18.08333333,33.08333333,model3,14,none
33,2015-10-01 9:00,168.58516609999995,447.4161748,100.3269644,39.56365476,11.15945186,44.62293055,7.691632226,5.329877717,0,0,0,0,0,63.125,3.125,18.125,33.125,model3,14,none
33,2015-10-01 10:00,169.4206499,452.2506725,99.89936334,39.41331792,11.81767454,38.84624046,8.187833605,5.618727095,0,0,0,0,0,63.16666667,3.166666667,18.16666667,33.16666667,model3,14,none
33,2015-10-01 11:00,168.7433882,453.2232136,100.1320913,39.41641208,11.87638976,39.27518951,8.198743856,5.617166369,0,0,0,0,0,63.20833333,3.208333333,18.20833333,33.20833333,model3,14,none
33,2015-10-01 12:00,169.8250834,450.0199108,100.1464404,39.32902862,11.63502212,39.41426368,8.238713158,5.53397653,0,0,0,0,0,63.25,3.25,18.25,33.25,model3,14,none
33,2015-10-01 13:00,168.0464871,450.6986652,100.7467536,39.14582105,13.35512176,39.82273364,9.299099368,5.447776453,0,0,0,0,0,63.29166667,3.291666667,18.29166667,33.29166667,model3,14,none
33,2015-10-01 14:00,167.6572697,453.6288854,101.7583392,38.78698937,13.54673427,42.41048155,9.931179014,5.686113097000001,0,0,0,0,0,63.33333333,3.333333333,18.33333333,33.33333333,model3,14,none
33,2015-10-01 15:00,167.3700862,451.343427,101.8341056,38.05555408,13.73527509,41.40685427,9.832742834,6.1506722,0,0,0,0,0,63.375,3.375,18.375,33.375,model3,14,none
33,2015-10-01 16:00,166.8271669,451.7334344,101.4518529,38.06181220000001,13.60806915,41.60274632,9.89071968,6.155634362000001,0,0,0,0,0,63.41666667,3.416666667,18.41666667,33.41666667,model3,14,none
33,2015-10-01 17:00,166.5950608,450.9320294,101.3779954,38.19327862,13.81384813,40.73021774,9.866285796,6.351351355,0,0,0,0,0,63.45833333,3.458333333,18.45833333,33.45833333,model3,14,none
33,2015-10-01 18:00,167.26848940000005,456.472401,100.5231014,37.90063350000001,14.61710842,43.01756405,10.62891256,6.366275383,0,0,0,0,0,63.5,3.5,18.5,33.5,model3,14,none
33,2015-10-01 19:00,166.60509330000005,456.69955310000006,100.83861170000002,38.1861689,14.36844814,42.80863137,10.37986273,6.629556783,0,0,0,0,0,63.54166667,3.541666667,18.54166667,33.54166667,model3,14,none
33,2015-10-01 20:00,165.8241041,457.6057604,100.4829731,38.41097378,14.26379228,42.86317882,10.36126919,6.770897207000001,0,0,0,0,0,63.58333333,3.583333333,18.58333333,33.58333333,model3,14,none
33,2015-10-01 21:00,168.1600661,456.9167096,100.0380953,38.44135117,14.27497386,42.59918388,10.5450475,6.745667383,0,0,0,0,0,63.625,3.625,18.625,33.625,model3,14,none
33,2015-10-01 22:00,166.9254369,455.9762619,99.59323468,38.02594433,15.45810729,42.98978824,10.6573505,6.304647035,0,0,0,0,0,63.66666667,3.666666667,18.66666667,33.66666667,model3,14,none
33,2015-10-01 23:00,166.5902439,455.6510824,100.4737453,38.03565423,15.64152595,43.0015467,10.63513505,6.303297912000001,0,0,0,0,0,63.70833333,3.708333333,18.70833333,33.70833333,model3,14,none
33,2015-10-02 0:00,166.718078,458.3924382,100.4846542,38.16814566,15.72011062,41.93771717,10.631616,6.40302544,0,0,0,0,0,63.75,3.75,18.75,33.75,model3,14,none
33,2015-10-02 1:00,167.83048,454.7740239,100.7594052,38.17764955,16.21521175,41.74094759,10.59998522,6.401942208,0,0,0,0,0,63.79166667,3.791666667,18.79166667,33.79166667,model3,14,none
33,2015-10-02 2:00,167.9079188,453.497178,100.544127,38.70072762,16.180687900000002,41.14351942,10.50414457,6.235478836,0,0,0,0,0,63.83333333,3.833333333,18.83333333,33.83333333,model3,14,none
33,2015-10-02 3:00,166.9157919,457.1260235,100.94143259999998,39.38726216,15.75948395,40.32191013,10.30261369,6.54160041,0,0,0,0,0,63.875,3.875,18.875,33.875,model3,14,none
33,2015-10-02 4:00,166.2115168,462.8506556,100.8545405,39.02567238,15.7993389,36.24915638,10.36262684,7.021850374,0,0,0,0,0,63.91666667,3.916666667,18.91666667,33.91666667,model3,14,none
33,2015-10-02 5:00,165.7282479,463.4946456,100.3122648,38.90054326,16.03610677,35.38487428,10.81828407,7.100678048,0,0,0,0,0,63.95833333,3.958333333,18.95833333,33.95833333,model3,14,none
33,2015-10-02 6:00,165.77298009999996,464.8714724,100.1792037,38.69206335,16.07307551,36.1129876,10.79535299,7.1140483739999985,0,0,0,0,0,64.0,4.0,19.0,34.0,model3,14,none
33,2015-10-02 7:00,166.1707916,468.7996217000001,100.6058495,39.26129394,16.25916123,34.98549451,11.04542039,7.219380441,0,0,0,0,0,64.04166667,4.041666667,19.04166667,34.04166667,model3,14,none
33,2015-10-02 8:00,166.7318502,470.0329109,100.8265671,39.20897394,17.13304599,37.13462184,11.07520094,7.1864201639999985,0,0,0,0,0,64.08333333,4.083333333,19.08333333,34.08333333,model3,14,none
33,2015-10-02 9:00,167.85277119999995,470.3315435,100.7874082,38.89511655,17.08997942,36.88972557,11.04299696,6.942129528,0,0,0,0,0,64.125,4.125,19.125,34.125,model3,14,none
33,2015-10-02 10:00,167.2175005,467.0797204,101.3628706,39.31867070000001,16.5962769,41.04099755,10.59808198,6.520631685,0,0,0,0,0,64.16666667,4.166666667,19.16666667,34.16666667,model3,14,none
33,2015-10-02 11:00,167.65627419999996,467.4598689,101.6943878,39.63449592,16.53544497,41.21662546,10.78016009,6.5734669010000015,0,0,0,0,0,64.20833333,4.208333333,19.20833333,34.20833333,model3,14,none
33,2015-10-02 12:00,167.1368901,470.2165245,100.5808663,39.50235325,16.33357312,39.49063135,9.90958,6.525955337999999,0,0,0,0,0,64.25,4.25,19.25,34.25,model3,14,none
33,2015-10-02 13:00,168.2829112,467.94887130000006,99.93927921,39.16061997,14.96212262,40.37598734,8.873428569,6.736615941,0,0,0,0,0,64.29166667,4.291666667,19.29166667,34.29166667,model3,14,none
33,2015-10-02 14:00,169.30514680000005,464.0661862,99.38050194,39.46062894,14.98406897,39.40864341,7.989355744,6.519656033,0,0,0,0,0,64.33333333,4.333333333,19.33333333,34.33333333,model3,14,none
33,2015-10-02 15:00,169.9685335,463.7402349,99.77549252,39.98094791,14.69527007,39.62482857,7.757107933999999,5.867886615,0,0,0,0,0,64.375,4.375,19.375,34.375,model3,14,none
33,2015-10-02 16:00,170.3212507,463.80009519999993,99.32432437,40.02546229,14.638585399999998,39.64554437,8.304714964,5.894269645,0,0,0,0,0,64.41666667,4.416666667,19.41666667,34.41666667,model3,14,none
33,2015-10-02 17:00,171.1439869,464.3635149,99.53149844,39.53581495,14.12624063,40.04903655,8.477806738,5.630887645,0,0,0,0,0,64.45833333,4.458333333,19.45833333,34.45833333,model3,14,none
33,2015-10-02 18:00,170.4795646,460.782799,100.0578459,40.04293854,13.49995811,37.02272692,7.693427512,5.679596762,0,0,0,0,0,64.5,4.5,19.5,34.5,model3,14,none
33,2015-10-02 19:00,171.4779593,459.7836508,100.5147545,39.76503473,13.89425238,38.42634171,7.799129741000002,5.47299587,0,0,0,0,0,64.54166667,4.541666667,19.54166667,34.54166667,model3,14,none
33,2015-10-02 20:00,170.9430702,460.4681499,100.8735551,39.62981976,14.63563062,38.77027898,7.824253037,5.376414849,0,0,0,0,0,64.58333333,4.583333333,19.58333333,34.58333333,model3,14,none
33,2015-10-02 21:00,170.0541259,456.7520633,101.2407596,39.6493047,13.72485374,42.44853298,7.531457322,5.353698305,0,0,0,0,0,64.625,4.625,19.625,34.625,model3,14,none
33,2015-10-02 22:00,170.98315530000005,456.6671306,101.4045639,39.84418893,12.20741304,42.51029057,7.360568456,5.447065736,0,0,0,0,0,64.66666667,4.666666667,19.66666667,34.66666667,model3,14,none
33,2015-10-02 23:00,171.6122647,460.0175102,100.9972949,39.82562189,11.70406085,45.08720817,7.11071242,5.456837517,0,0,0,0,0,64.70833333,4.708333333,19.70833333,34.70833333,model3,14,none
33,2015-10-03 0:00,170.492719,456.1698985,101.8403949,39.33004077,12.38880314,47.69575883,7.820270947000001,5.574054135,0,0,0,0,0,64.75,4.75,19.75,34.75,model3,14,none
33,2015-10-03 1:00,170.1538638,462.3153334,101.740714,39.56876959,12.01074024,51.55248616,7.823447931,5.618697888,0,0,0,0,0,64.79166667,4.791666667,19.79166667,34.79166667,model3,14,none
33,2015-10-03 2:00,169.9183218,461.8081486,101.777238,39.76456428,12.2334602,51.66274682,7.829533588999999,5.814264958,0,0,0,0,0,64.83333333,4.833333333,19.83333333,34.83333333,model3,14,none
33,2015-10-03 3:00,170.22998669999996,459.86858960000006,101.1902208,39.60983205,12.11779623,51.43083478,8.437635793,5.574144273,0,0,0,0,0,64.875,4.875,19.875,34.875,model3,14,none
33,2015-10-03 4:00,171.064155,458.459334,101.6457676,40.76459288,11.87249142,50.66730425,8.270623781,5.553651591,0,0,0,0,0,64.91666667,4.916666667,19.91666667,34.91666667,model3,14,none
33,2015-10-03 5:00,171.1376422,460.973461,101.7300551,40.94395824,11.75877528,50.42270899,8.108148022,5.3649772780000005,0,0,0,0,0,64.95833333,4.958333333,19.95833333,34.95833333,model3,14,none
33,2015-10-03 6:00,171.091106,458.959566,101.9492879,41.32866658,11.72846597,49.80674532,8.142634686000001,5.315205613,0,0,0,0,0,65.0,5.0,20.0,35.0,model3,14,none
33,2015-10-03 7:00,170.88189219999995,457.4685651,101.2898824,41.14934239,11.64448641,48.92146166,7.962006584,5.183764556,0,0,0,0,0,65.04166667,5.041666667,20.04166667,35.04166667,model3,14,none
33,2015-10-03 8:00,169.5178822,456.88358210000007,100.8839028,41.24195304,10.13658996,47.90981035,8.023683328999999,5.237023211,0,0,0,0,0,65.08333333,5.083333333,20.08333333,35.08333333,model3,14,none
33,2015-10-03 9:00,170.334183,459.5051627,100.742672,41.39630663,11.69585399,48.92359239,7.902556805,5.270385737,0,0,0,0,0,65.125,5.125,20.125,35.125,model3,14,none
33,2015-10-03 10:00,171.3988786,460.5512483,101.0285743,41.4859738,12.98898931,47.44054910000001,7.996700719,5.224110087,0,0,0,0,0,65.16666667,5.166666667,20.16666667,35.16666667,model3,14,none
33,2015-10-03 11:00,171.4801698,461.0362323,99.39453168,41.46273934,12.98923181,47.81316546,9.673248317999999,5.212202074,0,0,0,0,0,65.20833333,5.208333333,20.20833333,35.20833333,model3,14,none
33,2015-10-03 12:00,171.77624519999995,460.376976,99.95531332,41.62785607,12.97043303,47.68224594,9.828123879,5.234488058999999,0,0,0,0,0,65.25,5.25,20.25,35.25,model3,14,none
33,2015-10-03 13:00,172.260399,466.1131483,99.73691288,42.39385118,12.86515294,51.60309064,9.720187318999999,4.999279507,0,0,0,0,0,65.29166667,5.291666667,20.29166667,35.29166667,model3,14,none
33,2015-10-03 14:00,172.09104630000004,468.4883952,99.35647622,42.53454588,12.76641095,51.12742742,9.653528292999999,4.926545836,0,0,0,0,0,65.33333333,5.333333333,20.33333333,35.33333333,model3,14,none
33,2015-10-03 15:00,172.60647350000005,467.6270175,99.14951652,42.15273384,12.98540373,51.88686946,9.694938971000001,5.564262666,0,0,0,0,0,65.375,5.375,20.375,35.375,model3,14,none
33,2015-10-03 16:00,171.5434556,465.5455309,99.71622203,42.33287397,14.02936892,52.46676556,9.204456622999999,5.6910763,0,0,0,0,0,65.41666667,5.416666667,20.41666667,35.41666667,model3,14,none
33,2015-10-03 17:00,172.30714819999997,460.2490223,99.4003418,42.67287939,14.54591695,55.36416534,9.013254615,5.593778106,0,0,0,0,0,65.45833333,5.458333333,20.45833333,35.45833333,model3,14,none
33,2015-10-03 18:00,172.83488390000005,459.1673656,99.88295631,42.10133565,14.88563338,55.80826359,9.053015063,5.889826749,0,0,0,0,0,65.5,5.5,20.5,35.5,model3,14,none
33,2015-10-03 19:00,172.54781200000005,460.8893929,99.63105904,42.0919596,14.64200966,54.44384342,8.915308343,5.892595497,0,0,0,0,0,65.54166667,5.541666667,20.54166667,35.54166667,model3,14,none
33,2015-10-03 20:00,173.79761519999997,462.3803257,99.35508868,42.12789862,13.49908025,55.66412476,8.827038847,5.893292233,0,0,0,0,0,65.58333333,5.583333333,20.58333333,35.58333333,model3,14,none
33,2015-10-03 21:00,173.84932849999996,463.08817410000006,99.1075581,42.46902597,13.501284699999998,54.60924907,8.902940023,5.625947414,0,0,0,0,0,65.625,5.625,20.625,35.625,model3,14,none
33,2015-10-03 22:00,174.930464,463.1453063,100.227355,42.48059029,13.49750517,54.56956056,10.08613002,5.6307259410000015,0,0,0,0,0,65.66666667,5.666666667,20.66666667,35.66666667,model3,14,none
33,2015-10-03 23:00,174.186882,458.2896953,100.375113,42.70118891,14.2688723,53.45837222,10.1172606,5.50331379,0,0,0,0,0,65.70833333,5.708333333,20.70833333,35.70833333,model3,14,none
33,2015-10-04 0:00,175.5706011,460.10228960000006,100.0841815,42.78535334,13.46534982,51.45125854,9.693194175,5.351980824,0,0,0,0,0,65.75,5.75,20.75,35.75,model3,14,none
33,2015-10-04 1:00,175.3984978,460.8047488,100.3404251,42.76175324,13.44197044,53.00639927,9.781561793,5.350782751000001,0,0,0,0,0,65.79166667,5.791666667,20.79166667,35.79166667,model3,14,none
33,2015-10-04 2:00,175.7870261,462.4355152,100.3097377,42.14203764,12.99087264,53.10815507,9.772543064,5.6334092810000005,0,0,0,0,0,65.83333333,5.833333333,20.83333333,35.83333333,model3,14,none
33,2015-10-04 3:00,175.25109369999996,458.0293881,101.2051158,41.77159591,13.51688028,58.82859841,9.417315801,5.640497277000001,0,0,0,0,0,65.875,5.875,20.875,35.875,model3,14,none
33,2015-10-04 4:00,174.5080602,456.2401347,100.7130796,41.10743155,13.88580032,59.14029064,9.574875829,5.051937747,0,0,0,0,0,65.91666667,5.916666667,20.91666667,35.91666667,model3,14,none
33,2015-10-04 5:00,175.8999718,453.65147639999986,101.21682690000002,41.31309996,13.45655159,59.17847741,9.162544289,4.999028745,0,0,0,0,0,65.95833333,5.958333333,20.95833333,35.95833333,model3,14,none
33,2015-10-04 6:00,175.32262219999996,456.4287318,100.8551267,41.64139429,13.66330304,60.57126571,9.149394416,5.492278828,0,0,0,0,0,66.0,6.0,21.0,36.0,model3,14,none
33,2015-10-04 7:00,176.17550569999997,454.2156006,100.7425644,41.46373876,14.14068037,61.08262693,9.23028657,5.522904241,0,0,0,0,0,66.04166667,6.041666667,21.04166667,36.04166667,model3,14,none
33,2015-10-04 8:00,176.95536909999996,452.49352130000005,100.7350402,41.16226674,14.0345319,59.40097089,9.235199719,5.508768347,0,0,0,0,0,66.08333333,6.083333333,21.08333333,36.08333333,model3,14,none
33,2015-10-04 9:00,175.05735149999995,445.7786348,99.81587319,40.85043374,13.90381616,61.95511429999999,9.80365401,5.537561555,0,0,0,0,0,66.125,6.125,21.125,36.125,model3,14,none
33,2015-10-04 10:00,173.3156177,447.56823539999993,99.74332617,40.82036256,13.51652328,61.40777437,9.755856346,5.544777594,0,0,0,0,0,66.16666667,6.166666667,21.16666667,36.16666667,model3,14,none
33,2015-10-04 11:00,173.3195027,446.119151,100.9834692,40.74339947,13.5162777,60.47863105,7.750285837000001,5.514961409,0,0,0,0,0,66.20833333,6.208333333,21.20833333,36.20833333,model3,14,none
33,2015-10-04 12:00,172.4117192,445.4018497,100.18183940000002,40.62488016,14.15757401,60.38556081,7.88056146,5.467757924,0,0,0,0,0,66.25,6.25,21.25,36.25,model3,14,none
33,2015-10-04 13:00,172.1007351,442.707097,99.79273689,39.9520744,14.17708519,56.12806894,8.023624518,5.293581616,0,0,0,0,0,66.29166667,6.291666667,21.29166667,36.29166667,model3,14,none
33,2015-10-04 14:00,171.8868135,442.3611467,99.61178713,39.81143179,14.133820000000002,55.87499183,8.146596209,5.290133345,0,0,0,0,0,66.33333333,6.333333333,21.33333333,36.33333333,model3,14,none
33,2015-10-04 15:00,171.4564209,442.0116796,99.68839051,40.52193144,13.91154319,56.08460745,8.109063087000001,4.96109393,0,0,0,0,0,66.375,6.375,21.375,36.375,model3,14,none
33,2015-10-04 16:00,173.53351709999995,441.7631178,99.84052217,40.27524769,13.76059074,56.16405885,8.117995678,4.703140126,0,0,0,0,0,66.41666667,6.416666667,21.41666667,36.41666667,model3,14,none
33,2015-10-04 17:00,172.6346912,445.4801476,100.141744,40.01385897,13.31153733,54.19999268,8.297035095,4.600274904,0,0,0,0,0,66.45833333,6.458333333,21.45833333,36.45833333,model3,14,none
33,2015-10-04 18:00,173.1354119,444.2072498,98.91666633,40.24634506,14.1156669,55.05733804,9.460910327,4.347485055,0,0,0,0,0,66.5,6.5,21.5,36.5,model3,14,none
33,2015-10-04 19:00,172.819545,447.2267107,98.32017963,40.40353074,14.01053035,56.71212429,9.741944864,4.417778028,0,0,0,0,0,66.54166667,6.541666667,21.54166667,36.54166667,model3,14,none
