machineID,datetime,voltmean_24h,rotatemean_24h,pressuremean_24h,vibrationmean_24h,voltsd_24h,rotatesd_24h,pressuresd_24h,vibrationsd_24h,error1count,error2count,error3count,error4count,error5count,comp1,comp2,comp3,comp4,model,age,failure
8,2015-10-01 0:00,169.0006756,439.6199874,98.67496569,38.93970152,11.98068986,51.96501906,11.45163588,4.919683127,0,0,0,0,0,12.75,42.75,72.75,57.75,3,16,none
8,2015-10-01 1:00,169.2281482,442.6565084,98.18875108,39.17770794,12.02289448,54.61641591,11.36974606,4.800395473,0,0,0,0,0,12.79166667,42.79166667,72.79166667,57.79166667,3,16,none
8,2015-10-01 2:00,169.6942716,444.9129172,98.32337727,38.92941174,12.50289107,55.31457726,11.41173934,4.842609047,0,0,0,0,0,12.83333333,42.83333333,72.83333333,57.83333333,3,16,none
8,2015-10-01 3:00,170.4156585,441.6787843,97.30596824,38.91228754,12.18416833,51.87623129,11.49336618,4.845519734,0,0,0,0,0,12.875,42.875,72.875,57.875,3,16,none
8,2015-10-01 4:00,170.3800478,447.1938574,97.76848854,39.38243063,12.193506800000002,59.45446468,11.21567647,5.061425726,0,0,0,0,0,12.91666667,42.91666667,72.91666667,57.91666667,3,16,none
8,2015-10-01 5:00,169.1499935,446.0633239,98.24442838,39.14432869,12.46967065,60.11897409,11.19324272,4.82044521,0,0,0,0,0,12.95833333,42.95833333,72.95833333,57.95833333,3,16,none
8,2015-10-01 6:00,169.5052304,448.8419072,97.24695751,39.28088796,12.11053952,60.47863102,11.11504662,4.945483363999999,0,0,0,0,0,13.0,43.0,73.0,58.0,3,16,none
8,2015-10-01 7:00,169.8342919,447.2475728,96.76685766,39.51613613,12.28857089,60.39017478,10.88413657,4.684218174,0,0,0,0,0,13.04166667,43.04166667,73.04166667,58.04166667,3,16,none
8,2015-10-01 8:00,171.083359,449.38175880000006,96.84167159,39.69056789,14.21091073,60.1273077,10.96214355,4.553523307,0,0,0,0,0,13.08333333,43.08333333,73.08333333,58.08333333,3,16,none
8,2015-10-01 9:00,171.6094318,448.66924460000007,97.52615513,39.70836612,14.7043697,60.08392158,11.31733872,4.52212802,0,0,0,0,0,13.125,43.125,73.125,58.125,3,16,none
8,2015-10-01 10:00,172.2264934,446.4872074,98.1957201,39.95318444,14.41584482,60.4169221,11.70093375,4.774497149,0,0,0,0,0,13.16666667,43.16666667,73.16666667,58.16666667,3,16,none
8,2015-10-01 11:00,173.62799180000005,451.21274360000007,99.22816256,39.70701475,14.58316612,62.9695889,9.684479676,4.972190021,0,0,0,0,0,13.20833333,43.20833333,73.20833333,58.20833333,3,16,none
8,2015-10-01 12:00,172.79210759999995,452.8729251,98.99511553,39.57110556,15.29148845,61.69788291,9.761425798,4.948063426,0,0,0,0,0,13.25,43.25,73.25,58.25,3,16,none
8,2015-10-01 13:00,173.5448629,453.1825385,98.1089234,39.36507822,14.85420829,61.49943729,9.253074021,4.94688027,0,0,0,0,0,13.29166667,43.29166667,73.29166667,58.29166667,3,16,none
