machineID,datetime,voltmean_24h,rotatemean_24h,pressuremean_24h,vibrationmean_24h,voltsd_24h,rotatesd_24h,pressuresd_24h,vibrationsd_24h,error1count,error2count,error3count,error4count,error5count,comp1,comp2,comp3,comp4,model,age,failure
70,2015-10-01 0:00,178.9934227,474.5293257,96.7801713,46.86755993,13.46393774,52.92244462,8.349116358,7.091816242,0,0,0,0,0,35.75,5.75,20.75,80.75,3,9,none
70,2015-10-01 1:00,179.2605905,474.6062433,96.13986952,46.80224591,13.66913876,52.88509944,8.436081167000001,7.112757745,0,0,0,0,0,35.79166667,5.791666667,20.79166667,80.79166667,3,9,none
70,2015-10-01 2:00,181.6744863,477.2008203,97.37373376,46.47745449,14.41510752,54.39570561,7.581275674,6.9807180870000005,0,0,0,0,0,35.83333333,5.833333333,20.83333333,80.83333333,3,9,none
70,2015-10-01 3:00,181.7159616,474.8124853,98.49395969,45.90131166,14.43105743,54.54673568,6.988702027,6.634150896,0,0,0,0,0,35.875,5.875,20.875,80.875,3,9,none
70,2015-10-01 4:00,182.7723249,475.1410968,98.53242393,45.48418844,14.90701013,54.75778877,6.984042345,6.843803688,0,0,0,0,0,35.91666667,5.916666667,20.91666667,80.91666667,3,9,none
70,2015-10-01 5:00,183.723508,477.935105,98.48399554,45.54077002,14.70789602,51.55938653,6.986647235,6.827401264,0,0,0,0,0,35.95833333,5.958333333,20.95833333,80.95833333,3,9,none
70,2015-10-01 6:00,184.8619346,475.281392,99.04393487,45.18171392,13.75459295,55.61714801,6.831262561,6.670037423999998,0,0,0,0,0,36.0,6.0,21.0,81.0,3,9,none
70,2015-10-01 7:00,185.1792555,475.32742710000014,98.99404731,44.59242979,13.94879399,55.6438904,6.771172785,6.409378349,0,0,0,0,0,36.04166667,6.041666667,21.04166667,81.04166667,3,9,none
70,2015-10-01 8:00,186.6187171,477.5407923,99.01865274,44.31252213,13.95980595,56.3481277,6.736999189,5.9924020539999985,0,0,0,0,0,36.08333333,6.083333333,21.08333333,81.08333333,3,9,none
70,2015-10-01 9:00,187.1835775,469.8825762,98.85398286,43.44442717,13.86440094,56.22242214,6.936721678,5.776692627,0,0,0,0,0,36.125,6.125,21.125,81.125,3,9,none
