machineID,datetime,voltmean_24h,rotatemean_24h,pressuremean_24h,vibrationmean_24h,voltsd_24h,rotatesd_24h,pressuresd_24h,vibrationsd_24h,error1count,error2count,error3count,error4count,error5count,comp1,comp2,comp3,comp4,model,age,failure
97,2015-10-01 0:00,172.8880114,431.6033498,99.66870803,40.72444351,13.88250941,39.24342292,11.66853582,3.963427946,0,0,0,0,0,9.75,24.75,24.75,39.75,model2,14,none
97,2015-10-01 1:00,172.517335,428.6109827,99.87204803,40.46707468,14.08177124,39.12237362,11.56667731,3.87260243,0,0,0,0,0,9.791666667000001,24.79166667,24.79166667,39.79166667,model2,14,none
97,2015-10-01 2:00,170.9337017,430.7834385,100.9043574,40.32069595,13.22659168,40.31225369,11.72309899,4.083866198,0,0,0,0,0,9.833333332999999,24.83333333,24.83333333,39.83333333,model2,14,none
97,2015-10-01 3:00,169.8349326,431.7703544,100.6138554,40.12403559,13.70849436,40.41641025,11.35999275,4.174191663,0,0,0,0,0,9.875,24.875,24.875,39.875,model2,14,none
97,2015-10-01 4:00,171.3688755,433.5383094,100.34887109999998,40.21859386,12.40276688,40.44852602,11.59366171,4.243501519,0,0,0,0,0,9.916666667000001,24.91666667,24.91666667,39.91666667,model2,14,none
97,2015-10-01 5:00,172.9382635,435.3562305,100.5687401,39.82159443,13.40005527,39.78942843,11.25228238,4.204010203,0,0,0,0,0,9.958333332999999,24.95833333,24.95833333,39.95833333,model2,14,none
97,2015-10-01 6:00,172.3643728,437.61106439999986,100.1763897,39.72838979,13.08776679,43.70801214,11.35347777,4.157701845,0,0,0,0,0,10.0,25.0,25.0,40.0,model2,14,none
97,2015-10-01 7:00,172.455964,436.5544629,101.04072109999998,39.67052221,13.07223293,43.08828515,10.99538578,4.092714133,0,0,0,0,0,10.04166667,25.04166667,25.04166667,40.04166667,model2,14,none
97,2015-10-01 8:00,171.83559499999996,435.42124339999987,100.7178105,39.64759711,12.34364104,41.7150154,10.69628056,4.096358769,0,0,0,0,0,10.08333333,25.08333333,25.08333333,40.08333333,model2,14,none
97,2015-10-01 9:00,171.9492977,437.6812291,99.87447538,40.06301484,12.35417908,39.68566075,11.85877369,4.150726665,0,0,0,0,0,10.125,25.125,25.125,40.125,model2,14,none
97,2015-10-01 10:00,172.3208066,440.4460052,98.90019663,40.07668629,12.20376337,40.81511871,11.46598297,4.151831905,0,0,0,0,0,10.16666667,25.16666667,25.16666667,40.16666667,model2,14,none
97,2015-10-01 11:00,171.42156409999996,439.9518285,98.3947618,39.87910135,12.27330722,41.20842405,11.20640484,4.2195394980000005,0,0,0,0,0,10.20833333,25.20833333,25.20833333,40.20833333,model2,14,none
97,2015-10-01 12:00,171.31884169999995,444.3157448,98.37994244,39.97972134,12.32707534,44.18232194,11.19888296,4.271896148,0,0,0,0,0,10.25,25.25,25.25,40.25,model2,14,none
97,2015-10-01 13:00,170.2508668,445.62056910000007,97.64636172,40.01324518,12.2944339,44.73251576,11.89920114,4.334644935,0,0,0,0,0,10.29166667,25.29166667,25.29166667,40.29166667,model2,14,none
97,2015-10-01 14:00,170.3165666,450.119874,97.38607394,40.10341755,12.36698173,46.11700083,11.88810524,4.328163099,0,0,0,0,0,10.33333333,25.33333333,25.33333333,40.33333333,model2,14,none
97,2015-10-01 15:00,169.1286262,447.0167202,96.97212890000002,40.11761406,13.01627186,45.77031491,11.6871521,4.329972201,0,0,0,0,0,10.375,25.375,25.375,40.375,model2,14,none
97,2015-10-01 16:00,170.1176052,446.3255239,96.60509621,40.40239404,12.17153092,46.85964204,11.06235267,4.362946896,0,0,0,0,0,10.41666667,25.41666667,25.41666667,40.41666667,model2,14,none
97,2015-10-01 17:00,170.7479314,442.6331164,96.22445949,40.85831303,12.16746988,44.94641571,10.95296994,4.676797535,0,0,0,0,0,10.45833333,25.45833333,25.45833333,40.45833333,model2,14,none
97,2015-10-01 18:00,170.3799458,448.9723483,96.08686682,40.82787665,11.958878599999998,45.51783984,10.91455059,4.618395693,0,0,0,0,0,10.5,25.5,25.5,40.5,model2,14,none
97,2015-10-01 19:00,169.281034,448.3588082,95.88407903,40.82032473,11.95173865,46.05303307,10.93921749,4.621452617,0,0,0,0,0,10.54166667,25.54166667,25.54166667,40.54166667,model2,14,none
97,2015-10-01 20:00,169.9900399,448.939738,96.33169223,40.95867248,11.97094921,45.50195789,10.67307346,4.451002897,0,0,0,0,0,10.58333333,25.58333333,25.58333333,40.58333333,model2,14,none
97,2015-10-01 21:00,170.5936724,448.73202,96.49809219,40.81030374,11.48253997,45.49047271,10.61227736,4.584509091,0,0,0,0,0,10.625,25.625,25.625,40.625,model2,14,none
97,2015-10-01 22:00,170.77408530000002,451.9691892,97.90851043,40.95174456,11.55556449,46.69804634,11.6891522,4.626825827,0,0,0,0,0,10.66666667,25.66666667,25.66666667,40.66666667,model2,14,none
97,2015-10-01 23:00,171.3073813,454.65760480000006,98.11381891,40.67073783,12.16465519,44.67113602,11.47936855,4.596303262,0,0,0,0,0,10.70833333,25.70833333,25.70833333,40.70833333,model2,14,none
97,2015-10-02 0:00,171.62550269999997,453.8991336,97.35777774,40.73317777,12.60260883,44.93336058,10.87934269,4.521445143,0,0,0,0,0,10.75,25.75,25.75,40.75,model2,14,none
97,2015-10-02 1:00,172.53925,456.4865382,97.41120634,40.51172703,12.59761799,43.19156192,10.87877907,4.743300604,0,0,0,0,0,10.79166667,25.79166667,25.79166667,40.79166667,model2,14,none
97,2015-10-02 2:00,172.84535459999995,454.0464152,97.4803896,40.68283557,12.36135118,43.65678067,10.99660168,4.535123586,0,0,0,0,0,10.83333333,25.83333333,25.83333333,40.83333333,model2,14,none
97,2015-10-02 3:00,173.67795990000005,454.7415402,97.51379491,40.51111788,11.5072854,43.67588115,11.04089641,4.789266973999999,0,0,0,0,0,10.875,25.875,25.875,40.875,model2,14,none
97,2015-10-02 4:00,172.9954041,453.91060080000005,98.23088601,40.19281411,11.70174326,43.86849392,10.92750511,4.782959861,0,0,0,0,0,10.91666667,25.91666667,25.91666667,40.91666667,model2,14,none
97,2015-10-02 5:00,172.97624209999995,452.9443187,99.35668858,40.15241602,11.65787076,44.38717135,11.01490134,4.826814251,0,0,0,0,0,10.95833333,25.95833333,25.95833333,40.95833333,model2,14,none
97,2015-10-02 6:00,172.88873669999995,450.4877504,99.63901279,40.03278133,11.66813772,41.28268166,10.92791899,4.849545789,0,0,0,0,0,11.0,26.0,26.0,41.0,model2,14,none
97,2015-10-02 7:00,173.4969495,451.0658532,98.12095355,40.03522974,11.96297415,41.35506104,12.36333548,4.85135782,0,0,0,0,0,11.04166667,26.04166667,26.04166667,41.04166667,model2,14,none
97,2015-10-02 8:00,173.034601,449.0380998,98.08727541,40.16953804,11.95529504,41.49568729999999,12.34022235,4.85913547,0,0,0,0,0,11.08333333,26.08333333,26.08333333,41.08333333,model2,14,none
97,2015-10-02 9:00,173.38316830000005,448.9725024,98.75618813,39.71042642,12.11629598,41.53055338,11.45332733,4.868179745,0,0,0,0,0,11.125,26.125,26.125,41.125,model2,14,none
97,2015-10-02 10:00,172.72522800000004,444.76778830000006,99.2340022,39.55483456,12.6225252,42.50458856,11.40711462,4.899568409,0,0,0,0,0,11.16666667,26.16666667,26.16666667,41.16666667,model2,14,none
97,2015-10-02 11:00,173.55035780000003,446.6849036,99.16117043,39.74455841,12.41183385,41.56550493,11.41983208,4.853258033,0,0,0,0,0,11.20833333,26.20833333,26.20833333,41.20833333,model2,14,none
97,2015-10-02 12:00,174.41659719999996,444.2239194,98.76964213,39.66798056,12.43939582,38.52604836,11.42001144,4.809780695,0,0,0,0,0,11.25,26.25,26.25,41.25,model2,14,none
97,2015-10-02 13:00,174.0025075,444.2694692,99.48924325,39.22620545,13.14366411,38.56906982,10.61228366,4.475203763000001,0,0,0,0,0,11.29166667,26.29166667,26.29166667,41.29166667,model2,14,none
97,2015-10-02 14:00,172.4737014,441.32968560000006,99.51445444,39.01531237,14.02023928,35.48894527,10.60156756,4.514832271,0,0,0,1,0,11.33333333,26.33333333,26.33333333,41.33333333,model2,14,none
97,2015-10-02 15:00,172.7283467,438.3597772,98.79108634,38.98815192,13.62177439,40.33116601,11.30031508,4.505520241,0,0,0,1,0,11.375,26.375,26.375,41.375,model2,14,none
97,2015-10-02 16:00,173.56487140000004,441.9685804,98.51255695,38.68821474,14.12967086,37.58274382,11.06782384,4.384252001,0,0,0,1,0,11.41666667,26.41666667,26.41666667,41.41666667,model2,14,none
97,2015-10-02 17:00,172.4324111,442.59631960000013,98.46238845,38.13179058,14.83678711,37.37676986,11.08772315,3.818544054,0,0,0,1,0,11.45833333,26.45833333,26.45833333,41.45833333,model2,14,none
97,2015-10-02 18:00,171.4072679,436.4554817,98.58393058,37.68287497,15.64536105,35.15671944,11.09190509,3.035320568,0,0,0,1,0,11.5,26.5,26.5,41.5,model2,14,none
97,2015-10-02 19:00,171.83714419999995,442.65202860000005,98.26504172,37.62279513,15.36340228,41.53614365,11.38715885,3.0235762630000003,0,0,0,1,0,11.54166667,26.54166667,26.54166667,41.54166667,model2,14,none
97,2015-10-02 20:00,170.2885627,443.0767545,97.90830871,37.91262546,16.4985909,41.28181478,11.61519696,3.301291875,0,0,0,1,0,11.58333333,26.58333333,26.58333333,41.58333333,model2,14,none
97,2015-10-02 21:00,170.92518619999996,442.0791973,98.32167591,37.96492453,16.71758779,41.42766996,11.67190238,3.2663436710000004,0,0,0,1,0,11.625,26.625,26.625,41.625,model2,14,none
97,2015-10-02 22:00,171.1929955,438.62224789999993,97.22544871,37.60067254,16.87517463,39.29697662,10.49982717,3.056546713,0,0,0,1,0,11.66666667,26.66666667,26.66666667,41.66666667,model2,14,none
97,2015-10-02 23:00,169.4701566,438.0005437,97.67990816,37.64445602,16.93727863,39.18465494,10.36949276,3.068809225,0,0,0,1,0,11.70833333,26.70833333,26.70833333,41.70833333,model2,14,none
97,2015-10-03 0:00,168.0529444,440.47626860000014,98.0916338,38.33113167,16.41821382,40.53295893,10.54292444,4.3224278960000015,0,0,0,1,0,11.75,26.75,26.75,41.75,model2,14,none
97,2015-10-03 1:00,167.8991614,439.1885536,97.73069536,38.56100291,16.28908268,40.44898398,10.69637568,4.2002793989999985,0,0,0,1,0,11.79166667,26.79166667,26.79166667,41.79166667,model2,14,none
97,2015-10-03 2:00,167.51057930000005,437.77221900000006,96.74724262,38.68174367,16.41883465,41.79405995,9.993355198,4.2023497380000014,0,0,0,1,0,11.83333333,26.83333333,26.83333333,41.83333333,model2,14,none
97,2015-10-03 3:00,167.35605269999996,434.8837272,96.89192991,39.0225223,16.39688593,42.30331809,10.24426589,3.954828944,0,0,0,1,0,11.875,26.875,26.875,41.875,model2,14,none
97,2015-10-03 4:00,168.00983190000005,438.0225649,97.10772751,39.30110135,16.48568535,44.99301318,10.47043092,4.013514926,0,0,0,1,0,11.91666667,26.91666667,26.91666667,41.91666667,model2,14,none
97,2015-10-03 5:00,167.3159003,438.5509162,96.74559897,39.53278238,15.47087817,44.8357181,10.03375683,3.894436337,0,0,0,1,0,11.95833333,26.95833333,26.95833333,41.95833333,model2,14,none
97,2015-10-03 6:00,167.23871630000005,439.617884,96.99501294,39.58991202,15.45854823,46.008188,10.18229566,3.877564792,0,0,0,1,0,12.0,27.0,27.0,42.0,model2,14,none
97,2015-10-03 7:00,166.0924497,440.1571004,98.14702698,39.60976226,15.02221227,46.36458113,8.419884844,3.899627477,0,0,0,1,0,12.04166667,27.04166667,27.04166667,42.04166667,model2,14,none
97,2015-10-03 8:00,166.3654181,439.2638289,98.15841953,39.69454519,15.11586528,46.91346524,8.430901215,3.974873639,0,0,0,1,0,12.08333333,27.08333333,27.08333333,42.08333333,model2,14,none
97,2015-10-03 9:00,166.1054089,439.3549821,98.84731782,39.66906563,14.87406528,46.89086766,8.523853881,4.012479358,0,0,0,1,0,12.125,27.125,27.125,42.125,model2,14,none
97,2015-10-03 10:00,166.6454691,445.4463327,99.14301821,39.6341687,14.72722878,49.2422049,8.816484943999999,4.04185777,0,0,0,1,0,12.16666667,27.16666667,27.16666667,42.16666667,model2,14,none
97,2015-10-03 11:00,166.3285699,441.511238,98.76647926,39.93384556,14.50810219,52.60472496,9.125674028999999,4.383164555,0,0,0,1,0,12.20833333,27.20833333,27.20833333,42.20833333,model2,14,none
97,2015-10-03 12:00,165.3917162,436.5258076,99.19971864,39.71991878,13.98279229,56.00760844,9.149314422,4.43268538,0,0,0,1,0,12.25,27.25,27.25,42.25,model2,14,none
