datetime,machineID,volt,rotate,pressure,vibration,errorID
2015-10-01 00:00:00,60,162.710760488388,439.07214766759,104.11544923105801,38.18368340986979,none
2015-10-01 01:00:00,60,154.611511732507,409.88875500878197,99.01533256927108,34.043690841098105,none
2015-10-01 02:00:00,60,170.912344457881,415.331251114127,124.819738085121,39.9012031350587,none
2015-10-01 03:00:00,60,170.27344393693997,391.5201556282911,102.088464738393,41.5272016758586,none
2015-10-01 04:00:00,60,177.491908725398,475.646030070693,103.60273329265499,37.5761684640832,none
2015-10-01 05:00:00,60,178.854589917429,421.190581047313,80.9649302301218,40.6985518886416,none
2015-10-01 06:00:00,60,179.96150103395405,458.26611502442,79.15963566846891,44.02486519178769,none
2015-10-01 07:00:00,60,181.13805486471,488.18509116228796,104.250086032756,37.2535433960419,none
2015-10-01 08:00:00,60,151.645440930818,454.2519289549649,113.484964083219,35.1158456774152,none
2015-10-01 09:00:00,60,198.771303974405,392.10397774588205,93.8416022627596,38.9041453424058,none
2015-10-01 10:00:00,60,199.922414056086,535.647031201874,97.37634288118048,31.359846063436198,none
2015-10-01 11:00:00,60,161.17104209600902,471.644759501688,109.586035786761,32.5948917879007,none
2015-10-01 12:00:00,60,201.13680497935798,452.817622194345,87.60736350941539,41.449113049859996,none
2015-10-01 13:00:00,60,146.604205040762,444.346725424412,93.323484319429,36.95219944965649,none
2015-10-01 14:00:00,60,180.634235219536,362.53646046738487,101.787399175457,40.7167382007155,none
2015-10-01 15:00:00,60,174.125432176357,522.3773041472219,100.83821136368799,38.0318370693944,none
2015-10-01 16:00:00,60,166.474663173025,448.40232226360496,108.991781799242,52.7625369442873,none
2015-10-01 17:00:00,60,157.161582059477,476.83006063047895,82.6373926207972,49.8928817503658,none
2015-10-01 18:00:00,60,180.30621518567798,461.123100995485,107.464825554342,37.7660906977299,none
2015-10-01 19:00:00,60,186.00685610412202,472.5671144550389,109.776507400944,43.2863093042826,none
2015-10-01 20:00:00,60,191.09739137777999,510.701270338178,100.756664865825,37.949239254987795,none
2015-10-01 21:00:00,60,195.611276541025,440.99913908136597,83.18355483442079,37.63404027492621,none
2015-10-01 22:00:00,60,169.129361123142,483.57673194410006,107.81763127859199,43.6001771235203,none
2015-10-01 23:00:00,60,148.256886224004,443.70341182824205,83.0278438793541,35.657703723880296,none
2015-10-02 00:00:00,60,162.212699509319,516.6910080723729,91.90193046823879,41.3091845981483,none
2015-10-02 01:00:00,60,163.640309747491,382.740439038006,88.44239637579041,48.69956657143739,none
2015-10-02 02:00:00,60,172.88487281106097,397.353170306671,117.96596346547199,35.6107438682747,none
2015-10-02 03:00:00,60,177.18296584936797,396.736497600449,86.18587003041229,42.6553390881314,none
2015-10-02 04:00:00,60,180.724335686009,441.040059099052,102.179403376959,37.3807629639727,none
2015-10-02 05:00:00,60,177.915715965857,536.284408012366,105.643675420604,37.5674818797603,error2
2015-10-02 06:00:00,60,171.401967900657,356.85247942060096,104.87078917750401,36.2646051503715,none
2015-10-02 07:00:00,60,191.362087683434,465.40986882452006,109.941638828078,33.718304966238996,none
2015-10-02 08:00:00,60,169.058380280877,459.42692739370995,85.0060875877742,33.6123685471481,none
2015-10-02 09:00:00,60,156.037755827752,473.65703005371904,94.6706143845989,33.604747459569,none
2015-10-02 10:00:00,60,150.779035549031,426.349226866163,97.6225664349993,39.405682949822605,none
2015-10-02 11:00:00,60,137.262478088703,505.987001820746,88.15741349286958,42.046973056042795,none
2015-10-02 12:00:00,60,171.61778318891,410.092744640172,85.1782331258688,32.801488582554,none
2015-10-02 13:00:00,60,173.325386597,491.32648890144094,110.833157431166,35.1825776008108,none
2015-10-02 14:00:00,60,182.995475304479,313.874962871466,112.508540418379,45.311875903780795,none
2015-10-02 15:00:00,60,175.702491368801,561.137909029813,84.5214656341637,38.1886342553469,none
2015-10-02 16:00:00,60,156.577316605979,462.995762688741,100.779347961289,38.1159572424463,none
2015-10-02 17:00:00,60,181.592543180201,489.675657799918,99.29914920521,36.17361683759261,none
2015-10-02 18:00:00,60,151.827636872574,424.545313565929,105.769996400621,37.03842841131321,none
2015-10-02 19:00:00,60,174.49516935784197,472.160475012481,105.76798465729601,41.549990348679295,none
2015-10-02 20:00:00,60,163.472667681449,490.469917566611,91.55266444747092,42.6687659902653,none
2015-10-02 21:00:00,60,190.87571713289398,439.2129239634861,97.67645312027392,44.7562395782033,none
2015-10-02 22:00:00,60,169.89333268157,477.126211824104,85.9713622037653,41.5287966253039,none
2015-10-02 23:00:00,60,158.707449135508,470.54767793899595,103.818386667289,41.706148015421206,none
2015-10-03 00:00:00,60,178.38964767153197,473.601216363044,86.2268883353014,37.6492031668417,none
2015-10-03 01:00:00,60,186.93010512916698,467.226036376715,101.600528734167,39.905235832052895,none
2015-10-03 02:00:00,60,137.43206486721002,468.527188593349,105.541938301933,42.9014177639105,none
2015-10-03 03:00:00,60,169.85192779177,445.44119681351197,110.372526624413,43.8993522065339,none
2015-10-03 04:00:00,60,170.759837681043,426.949370592426,78.35076228102041,34.4278609233594,none
2015-10-03 05:00:00,60,171.292598605151,479.59505972317595,109.200283681073,41.3616366281662,none
2015-10-03 06:00:00,60,190.31649513119496,544.019453587542,106.881719269774,41.5674080459677,none
2015-10-03 07:00:00,60,147.955391783039,407.91220434746003,94.80793750893659,38.283413065584796,none
2015-10-03 08:00:00,60,179.38102344941,440.83244981664,113.323708406572,38.718081702788794,none
2015-10-03 09:00:00,60,188.798443567676,387.83275280754094,93.9370114986676,38.9489769825042,none
2015-10-03 10:00:00,60,137.629317858221,550.673331826619,85.2234413797178,46.519408207708395,none
2015-10-03 11:00:00,60,164.91063755084102,478.33205505889015,108.65397319997801,27.23250022596789,none
2015-10-03 12:00:00,60,161.737853810871,350.19054534375397,74.9687041105454,30.593621150528694,none
2015-10-03 13:00:00,60,176.974937889253,472.634540638707,87.651237858607,33.600784177608,none
2015-10-03 14:00:00,60,149.548391596195,438.887704999766,115.818721383468,36.911710437248395,none
2015-10-03 15:00:00,60,162.706384800689,503.37507910644797,119.176405514487,37.674722346215795,none
2015-10-03 16:00:00,60,172.192853214676,451.788495066281,95.78307662086227,36.7936338144711,none
2015-10-03 17:00:00,60,189.423625867666,468.751500595972,101.805056296588,33.565840750462606,none
2015-10-03 18:00:00,60,177.859084206091,494.415143524865,96.5615015960485,35.2110873845592,none
2015-10-03 19:00:00,60,168.377502684359,420.33228036151604,101.074523311448,44.461210325465295,none
2015-10-03 20:00:00,60,191.158689043093,524.7526683969651,86.36616692848948,47.651178511897896,none
2015-10-03 21:00:00,60,174.446914823121,437.838276716411,95.2528662240078,34.6674711832706,none
2015-10-03 22:00:00,60,153.610630796959,516.474518885721,95.32329390372699,39.00969636702,none
2015-10-03 23:00:00,60,167.93539819283,349.9012988444191,90.0932669723131,40.6723122286617,none
2015-10-04 00:00:00,60,170.126032257579,514.849993017365,108.993303076479,42.76298776473389,none
2015-10-04 01:00:00,60,150.13822808374098,488.97173504688,92.90620324175241,41.3477287118177,none
2015-10-04 02:00:00,60,175.202916573519,422.147587372948,110.065064180342,37.559025736634105,none
2015-10-04 03:00:00,60,180.555872493516,434.811777762129,98.7195301581402,38.4450461484056,none
2015-10-04 04:00:00,60,175.94699524191003,409.989514563602,108.453224378671,51.218330192629395,none
2015-10-04 05:00:00,60,166.710063392296,438.128291180184,100.222740763741,43.2747485208313,none
2015-10-04 06:00:00,60,179.655759120558,516.139206938401,83.7372469416414,34.8784659959267,none
2015-10-04 07:00:00,60,160.69824446621,418.83878747849604,116.291430502143,31.0225984957549,none
2015-10-04 08:00:00,60,169.57954171990602,409.883314431274,97.2691941861213,35.338760598288395,none
2015-10-04 09:00:00,60,162.478766175651,450.910344031888,100.889257639601,40.462230334455704,none
2015-10-04 10:00:00,60,170.978001352075,442.241819844497,86.5187509284837,36.187638903064105,none
2015-10-04 11:00:00,60,187.382557968642,416.97681130772696,94.6723615629219,41.8312236471285,none
2015-10-04 12:00:00,60,170.73875721319598,605.447944712909,106.93669755729799,35.1219047453719,none
2015-10-04 13:00:00,60,193.007970131398,441.292285785783,111.85190836351002,42.58491571593029,none
2015-10-04 14:00:00,60,155.254942797538,389.945824689406,103.17000149233299,34.1818219752518,none
2015-10-04 15:00:00,60,160.641625631005,450.98660437907006,96.7238735561635,36.5414214226031,none
2015-10-04 16:00:00,60,145.04079873832399,512.487556112311,108.757327860283,43.2518774275109,none
2015-10-04 17:00:00,60,161.149648507607,397.163497243512,91.68192594193027,33.5832185586495,none
2015-10-04 18:00:00,60,184.598413051753,430.3111809351,117.041129305414,40.6528139856429,none
2015-10-04 19:00:00,60,162.038299340867,589.273026269562,108.805325710856,53.632046358900006,none
2015-10-04 20:00:00,60,185.61188278483002,456.532656455866,97.6576764690592,40.6110130683992,none
2015-10-04 21:00:00,60,142.00509574386,497.023683472909,85.9859540624374,31.231594191871398,none
2015-10-04 22:00:00,60,167.887500360077,492.665644296888,104.670102958795,37.0779727877229,none
2015-10-04 23:00:00,60,177.894004409721,448.9938644226661,102.818851081432,36.9648394980396,none
2015-10-05 00:00:00,60,180.63148536155498,417.962694019703,94.6553584913183,43.3952354912675,none
2015-10-05 01:00:00,60,174.62098615348899,451.165188767975,93.37547560327921,32.6255510227207,none
2015-10-05 02:00:00,60,157.576497408434,393.832454564181,106.388426658645,38.0030771885454,none
2015-10-05 03:00:00,60,158.39736822232,412.994995880279,90.4752626039803,34.283328522728894,none
2015-10-05 04:00:00,60,166.487789829939,520.8507706763189,113.03507927334499,25.558426668802,none
2015-10-05 05:00:00,60,178.28118217182305,497.14249948979597,94.44040543784658,41.8565867014941,none
2015-10-05 06:00:00,60,177.445795861763,413.43122117174795,112.43466236020001,33.9284897619003,none
2015-10-05 07:00:00,60,185.18552928840802,491.90917963934095,93.90052486874642,45.5957375355782,none
2015-10-05 08:00:00,60,171.340515426836,503.476538694106,97.158834533238,41.4844442745334,none
2015-10-05 09:00:00,60,153.271274952012,421.817477285738,116.608461540122,37.0194569155709,none
2015-10-05 10:00:00,60,166.55067848462602,548.8442537999871,88.40373453079461,41.135043237107894,none
2015-10-05 11:00:00,60,135.38955059146699,452.059790952888,107.30743765408,43.736073372537604,none
2015-10-05 12:00:00,60,182.814795478573,438.246529692462,95.18079242727907,42.8226813896553,none
2015-10-05 13:00:00,60,187.408628589904,459.76721775709296,100.62613253456999,40.810631976779796,none
2015-10-05 14:00:00,60,153.12030205345604,491.835750809061,97.315445827738,37.660009158052794,none
2015-10-05 15:00:00,60,159.680391284893,492.858101906212,96.67116221592907,42.1554233283122,none
2015-10-05 16:00:00,60,155.072855797994,441.295200755621,105.376025401527,35.2953277339565,none
2015-10-05 17:00:00,60,162.490598978583,486.53965256876404,87.09227839497092,32.1377648197497,none
2015-10-05 18:00:00,60,195.490430514813,382.446923346834,92.9536430272253,47.5524001274662,none
2015-10-05 19:00:00,60,155.012420615548,400.055334400113,115.297640896192,32.7585181409955,none
2015-10-05 20:00:00,60,179.281310007565,508.70235664033896,96.96394886053291,37.9443109916741,none
2015-10-05 21:00:00,60,180.330815516083,409.053208162231,109.689247538784,42.7785912843921,none
2015-10-05 22:00:00,60,154.712161310329,388.423843480264,103.40132880561501,44.956869645146,none
2015-10-05 23:00:00,60,160.92954334523398,532.477499440373,116.596025809056,37.5178275111673,none
2015-10-06 00:00:00,60,188.55428097529702,490.585400886698,93.7571890425012,26.5067435183355,none
2015-10-06 01:00:00,60,144.333163441362,377.94338138971,118.13909205078998,39.51606159765429,none
2015-10-06 02:00:00,60,177.30593871834301,480.044409390718,96.0063152094914,41.12770222137671,none
2015-10-06 03:00:00,60,151.527254066271,467.901067211887,96.2844891445731,40.1914374846152,none
2015-10-06 04:00:00,60,174.62118748376,450.116603191734,109.75173206206,35.9046074648242,none
2015-10-06 05:00:00,60,200.70171445214402,532.052579983134,83.7494789926173,36.3128274298064,none
2015-10-06 06:00:00,60,154.878887873637,437.276034202613,104.463427769592,41.486255728942396,none
2015-10-06 07:00:00,60,176.19818684132198,377.287610966029,94.0072628636911,36.992363215956395,none
2015-10-06 08:00:00,60,188.71208408446,497.946361413472,99.55024308950442,34.6777696208333,none
2015-10-06 09:00:00,60,185.161437726906,411.320849097108,102.583250445023,34.8962206122441,none
2015-10-06 10:00:00,60,173.758802397808,385.305636004057,97.23228035179888,47.0705062532794,none
2015-10-06 11:00:00,60,147.61325725577498,459.925617644038,92.6546929145011,43.3771182331035,none
2015-10-06 12:00:00,60,164.400200580187,343.171774327984,97.5579893873621,39.2185925493708,none
2015-10-06 13:00:00,60,187.76014590691398,422.42342131153504,95.7935456038658,41.9084634848194,none
2015-10-06 14:00:00,60,168.208464907057,307.873182096884,96.2623323711884,36.7518860783753,none
2015-10-06 15:00:00,60,173.75570712424198,565.4262397899221,115.85818554347901,48.00992937076629,none
2015-10-06 16:00:00,60,191.621587421834,489.106665455224,115.35137752906601,32.543446330251605,none
2015-10-06 17:00:00,60,164.044483262158,488.45611690421305,87.1089044234725,43.5919066607755,none
2015-10-06 18:00:00,60,171.89057709828495,524.7415158891449,99.8968660837067,43.112567376250404,none
2015-10-06 19:00:00,60,135.403309885276,432.686570432632,86.6300805089742,40.1687418027863,none
2015-10-06 20:00:00,60,171.340039164099,493.156624829441,101.20583678417499,38.5463806768062,none
2015-10-06 21:00:00,60,164.139005050559,420.546932481827,113.981914957638,41.192754381663796,none
2015-10-06 22:00:00,60,158.361572113137,436.11018070201203,98.67405380631372,49.909399682797,none
2015-10-06 23:00:00,60,177.595543593783,381.848328338374,101.645397363976,36.7285720077126,error2
2015-10-07 00:00:00,60,157.059854086316,393.463708844159,97.18299628558279,38.671140665433605,none
2015-10-07 01:00:00,60,180.667630190393,475.494863115895,109.302893428156,34.950097037775,none
2015-10-07 02:00:00,60,168.375794925502,358.220929390903,100.81743190723101,36.0716441632473,none
2015-10-07 03:00:00,60,178.620627728717,447.123228929082,90.1817688467527,34.5077691571593,none
2015-10-07 04:00:00,60,138.141621437757,456.974479692845,104.89373904219102,41.7419981459997,none
2015-10-07 05:00:00,60,193.739716232592,430.168794163097,90.1824532642284,28.2725405757269,none
2015-10-07 06:00:00,60,189.91273485528998,507.07759785380796,112.41239349707199,44.37382660841031,none
2015-10-07 07:00:00,60,182.732244341742,423.733550702729,86.46523011435471,43.1389184952581,none
2015-10-07 08:00:00,60,214.426635425886,512.6500234216401,97.9731268792588,40.0948048568506,none
2015-10-07 09:00:00,60,171.543357164904,426.799085909981,79.191229487778,47.1394990290263,none
2015-10-07 10:00:00,60,162.928326390396,439.341109922604,109.981155090567,43.7288399625145,none
2015-10-07 11:00:00,60,184.66694884308998,446.749855767336,99.13766048957979,27.5183258428691,none
2015-10-07 12:00:00,60,139.371045307509,405.000558165335,104.536606210942,44.960150280994995,none
2015-10-07 13:00:00,60,190.56591757992803,397.388299121806,110.024582307365,40.920716168957,none
2015-10-07 14:00:00,60,173.57345611686,403.1847459813209,100.674158968744,53.6471615122552,none
2015-10-07 15:00:00,60,165.82474125475701,418.8236498271151,98.8954300126947,40.15874483369021,none
2015-10-07 16:00:00,60,149.92906591630302,406.939074039633,96.44597380674307,41.4340328412226,none
2015-10-07 17:00:00,60,164.088400638122,427.352185396295,88.47590126192641,44.5463337257055,none
2015-10-07 18:00:00,60,168.08832101947598,490.79679387903803,102.910260692481,45.3571599435511,none
2015-10-07 19:00:00,60,156.450409233919,388.651117634496,90.64760547494859,42.955773019293396,none
2015-10-07 20:00:00,60,168.609900229077,431.101332679693,100.240541280625,35.42868078960389,none
2015-10-07 21:00:00,60,170.959318553194,441.944911141004,95.4955240308627,49.3060077018938,none
2015-10-07 22:00:00,60,140.293092626925,375.5698480857511,111.554992361705,37.212167156344,none
2015-10-07 23:00:00,60,166.802600617158,387.78768539508695,102.447190818135,42.0940429494392,none
2015-10-08 00:00:00,60,175.27789132309897,500.6045926819661,101.973263169326,32.0856978866779,none
2015-10-08 01:00:00,60,158.660303550553,483.511737517995,93.75286146986288,38.17965657978621,none
2015-10-08 02:00:00,60,165.687883750503,418.52156216872703,106.599874357166,32.4954197433184,none
2015-10-08 03:00:00,60,176.014957254213,472.755407284392,97.42507605683441,31.300464447766103,none
2015-10-08 04:00:00,60,168.042522656069,462.59655460817703,94.9499282144875,37.4154247238165,none
2015-10-08 05:00:00,60,153.823410380698,472.81103012145104,102.31369263129999,42.0804595983257,none
2015-10-08 06:00:00,60,185.94594821143696,498.13344631613296,83.78907378568181,36.6007756417519,none
2015-10-08 07:00:00,60,175.75051184381698,389.459334729934,94.26838517706301,41.2745795631437,none
