datetime,machineID,volt,rotate,pressure,vibration
2015-10-01 00:00:00,27,171.519088263433,394.336965936652,100.49892991388799,46.503403047209
2015-10-01 01:00:00,27,181.806534862303,406.339797975375,81.7504870113825,48.38839565803951
2015-10-01 02:00:00,27,153.39243737643199,472.987142517116,102.727133739287,38.3147110144292
2015-10-01 03:00:00,27,180.95425397205105,393.545379016787,105.39259910772101,39.973175750881
2015-10-01 04:00:00,27,140.802523051377,313.03455820813997,110.383939015331,42.6101185076678
2015-10-01 05:00:00,27,179.63191683275903,510.15207228696505,106.408687102936,41.941087458625
2015-10-01 06:00:00,27,166.04799501482,434.300785396724,97.56982866426519,41.0944350047357
2015-10-01 07:00:00,27,159.33410056253,512.931666158741,107.056264261258,41.9804268807146
2015-10-01 08:00:00,27,192.117402248163,447.144600710308,98.52842185063,47.5064675864202
2015-10-01 09:00:00,27,157.022572110519,409.82808540575104,97.84443986220181,40.05422578081609
2015-10-01 10:00:00,27,173.08244786625198,433.979062276723,108.464931816579,36.560115020309
2015-10-01 11:00:00,27,157.91596547204398,487.699306292475,94.95049929760592,34.0010644691076
2015-10-01 12:00:00,27,152.75833276413,551.525170817324,90.8478741671973,41.6347725244887
2015-10-01 13:00:00,27,190.828452314656,422.674532983307,101.553611539025,44.963688053010394
2015-10-01 14:00:00,27,153.391321247558,445.5001870333,110.236484188718,48.037503452999296
2015-10-01 15:00:00,27,184.704492133122,391.12707518555396,118.62776468193701,40.9726722252588
2015-10-01 16:00:00,27,182.892501713303,529.150556442916,105.39538004263599,38.2335264242731
2015-10-01 17:00:00,27,148.45876836830098,537.578741593778,108.69593736096,34.4481355704601
2015-10-01 18:00:00,27,179.003258076209,470.508666747147,122.883774566439,35.4727149012344
2015-10-01 19:00:00,27,135.656591311215,464.61725928290986,110.95882531154498,37.3719092202224
2015-10-01 20:00:00,27,190.626118905305,403.402814933051,99.81824009175101,33.25600760738
2015-10-01 21:00:00,27,159.244647033893,425.670912750359,89.36686067417747,34.4899488571818
2015-10-01 22:00:00,27,172.37968666675098,469.608531533289,106.40961617654399,37.3931966833832
2015-10-01 23:00:00,27,148.457644062316,452.726013934873,111.30786813291999,44.888103802908404
2015-10-02 00:00:00,27,173.45748482499096,565.904572648853,100.142224347959,43.2332727677154
2015-10-02 01:00:00,27,175.53714897628998,404.90185211850195,104.88339702411301,39.9639985595577
2015-10-02 02:00:00,27,139.956546306285,383.862717965217,92.9528628346878,34.2528564086426
2015-10-02 03:00:00,27,181.763655653233,418.81673848532205,108.68946297727,38.9343373596962
2015-10-02 04:00:00,27,166.396793422373,425.09943231345693,89.374581131356,50.3530719585195
2015-10-02 05:00:00,27,176.67602381281998,358.29967451418196,104.527177285529,41.5211349166681
2015-10-02 06:00:00,27,184.75895833520198,475.038184309208,100.783457535814,32.3869901832094
