datetime,machineID,volt,rotate,pressure,vibration
2015-10-01 00:00:00,79,174.37800830453202,542.736184540837,91.3856289684889,44.056944816948786
2015-10-01 01:00:00,79,143.574721970896,498.195227009297,91.8335669390093,47.76496658813561
2015-10-01 02:00:00,79,144.383195122665,458.69998801153196,102.73194399717698,31.9604738813348
2015-10-01 03:00:00,79,164.324329011818,469.485080647041,114.281525641656,39.315535328592794
2015-10-01 04:00:00,79,169.418413513355,335.17686352077703,91.4448100501054,43.932976070598
2015-10-01 05:00:00,79,148.813016396147,458.74656504575796,111.50187608010599,43.970080757837295
2015-10-01 06:00:00,79,154.07062973844802,413.15349007644096,95.747955503544,32.3731511279204
2015-10-01 07:00:00,79,160.86421684362,502.44524205357595,100.09427383148001,45.21396147458321
2015-10-01 08:00:00,79,164.776521418377,458.92248784434014,95.1814145633864,38.8255450559638
2015-10-01 09:00:00,79,170.22676003095302,439.283715640786,88.9746287983468,43.103619569960784
2015-10-01 10:00:00,79,151.60379951181102,516.675792814341,93.107728158375,38.130893506290995
2015-10-01 11:00:00,79,159.323516547391,484.6257455446911,104.150901186757,35.7475746163769
2015-10-01 12:00:00,79,189.099968086654,446.589953197069,110.78875256801201,32.9191775335557
2015-10-01 13:00:00,79,161.351210687797,492.358481116595,105.904385974332,34.056792715869
2015-10-01 14:00:00,79,175.024712947636,458.713866398579,102.00920206850701,43.76032608984
2015-10-01 15:00:00,79,176.835849703292,501.660926629569,96.51336682316031,37.772795453571504
2015-10-01 16:00:00,79,174.84909219116005,494.5853367473581,93.72410417392159,40.059731823597396
2015-10-01 17:00:00,79,190.04242618899897,444.419019829222,104.686354332353,43.810852622460395
2015-10-01 18:00:00,79,168.748568975809,490.373532783613,104.44916116883101,46.057425239693096
2015-10-01 19:00:00,79,172.830033041124,484.927041675221,92.9958491593094,39.9800142707878
2015-10-01 20:00:00,79,171.156587650695,367.9383783344209,107.184019662164,45.76559954892261
2015-10-01 21:00:00,79,169.773989341545,431.0432726732309,81.10523143046241,41.9405569153702
2015-10-01 22:00:00,79,142.96953417208098,392.00973657013606,86.19132951363991,41.7771742531814
2015-10-01 23:00:00,79,173.60658261533905,484.581180388471,101.957254107584,38.88471773024229
2015-10-02 00:00:00,79,156.490202759484,486.336177573854,113.60559778201299,39.5452195452307
2015-10-02 01:00:00,79,164.58346427366,391.79560495530296,100.730968072293,40.0828607148023
2015-10-02 02:00:00,79,149.017342542336,542.903473015862,102.82598425713499,36.65943113473671
2015-10-02 03:00:00,79,147.438225574265,428.120499641769,106.54302481033899,45.186321360026795
2015-10-02 04:00:00,79,175.469975258662,479.365320801245,91.34790202512829,35.517285953129104
2015-10-02 05:00:00,79,169.702274991443,484.09676918061206,93.2541780856395,47.8760891320323
2015-10-02 06:00:00,79,183.767043161239,399.84610932723604,97.4152665518722,47.12533908536921
2015-10-02 07:00:00,79,151.14474820215,335.108969255978,102.471306127585,40.666546929414004
2015-10-02 08:00:00,79,170.073377747769,458.635269912404,106.804261649211,38.46680368824779
2015-10-02 09:00:00,79,164.32410355953002,459.65986117987,100.56717591899799,36.628095455246395
2015-10-02 10:00:00,79,156.97306353535402,464.87042463969397,92.4828774640403,39.46882169397121
2015-10-02 11:00:00,79,185.435109985125,424.224817006486,111.737432349177,39.397526728338214
2015-10-02 12:00:00,79,201.236015334409,405.396457274172,109.33398487885799,41.3747130371572
2015-10-02 13:00:00,79,192.088449016982,405.489635727091,111.99582047469299,32.030596726534
2015-10-02 14:00:00,79,192.25320825687,364.3491174248951,117.34491364368401,39.845690968262296
2015-10-02 15:00:00,79,174.12804047354197,474.40758991832,91.7513163817045,43.3144479349868
2015-10-02 16:00:00,79,139.76650247180902,436.06203782629206,109.77149982111601,37.6454794899007
2015-10-02 17:00:00,79,148.778618740686,415.5420894357511,118.06659315729901,37.22926183304121
2015-10-02 18:00:00,79,171.859584583374,446.019446425724,114.950188524187,39.5725306907211
2015-10-02 19:00:00,79,174.023657700891,428.776728899993,92.9551971095739,35.6506497820144
2015-10-02 20:00:00,79,187.805872676076,417.05040263529406,109.97950645556699,42.153505698838
2015-10-02 21:00:00,79,183.42665727831402,442.477629179607,100.05477720659,39.41144231012761
2015-10-02 22:00:00,79,164.728808977914,450.8860588437709,104.647727927234,37.050697496077106
2015-10-02 23:00:00,79,149.067550626557,469.442073194974,93.442039514233,40.289759533166794
2015-10-03 00:00:00,79,166.783669673971,516.088072926865,99.15758114863421,39.1698656686241
2015-10-03 01:00:00,79,179.98389087278198,347.970129086759,110.403436566156,35.0497318151403
2015-10-03 02:00:00,79,173.852574907806,343.239020762215,100.43240940330799,44.0682515324156
2015-10-03 03:00:00,79,155.287336773325,460.154993159652,82.04741445635179,45.7192765379202
2015-10-03 04:00:00,79,148.663834674421,527.3709305377749,88.3563819650444,46.12376972918611
2015-10-03 05:00:00,79,189.076867007001,475.059859419213,103.14735816781901,36.31993010645221
2015-10-03 06:00:00,79,204.31942611658403,458.301095998917,101.96428086691,39.8534384050592
2015-10-03 07:00:00,79,195.881489774253,494.624814168283,95.67456488479701,40.0731598420159
2015-10-03 08:00:00,79,163.196811922044,402.29784545028804,95.8835522070762,37.8321119858091
2015-10-03 09:00:00,79,194.204070311115,529.097772037773,108.088322275106,44.961730297294295
2015-10-03 10:00:00,79,181.432897064496,518.7241790377901,91.1520282664156,37.462120142286295
2015-10-03 11:00:00,79,162.808001186129,430.180727474907,92.7344099695219,39.1558359934274
2015-10-03 12:00:00,79,161.788733616089,553.2014159543402,106.10766829218599,37.7385387286511
2015-10-03 13:00:00,79,187.966725018283,414.640641510957,102.20012650222799,33.8502171073825
2015-10-03 14:00:00,79,185.644585856941,471.260834990217,95.1016771609037,37.4662008073261
2015-10-03 15:00:00,79,198.34856853494,500.271507822448,85.8939168689462,41.1609059573028
2015-10-03 16:00:00,79,166.18544556816798,509.6619945542791,96.85446728995122,48.217884598793404
2015-10-03 17:00:00,79,194.273545674947,356.99789014732903,88.8066685575575,45.1790611697169
2015-10-03 18:00:00,79,146.974744562074,446.1998342814569,98.5226409499046,37.1891826009831
2015-10-03 19:00:00,79,154.488688983449,420.0552561013249,91.10865365202999,44.7644489493552
2015-10-03 20:00:00,79,151.14685046994302,476.96959002775804,86.3856722622741,32.1602212358043
2015-10-03 21:00:00,79,173.128824394161,431.010268496676,93.1046064621335,46.0123006507463
2015-10-03 22:00:00,79,207.672855480948,358.51222711409895,92.54527608205272,26.769797816862198
2015-10-03 23:00:00,79,159.63715856948,431.925614756744,107.54957125499,52.05507148547201
2015-10-04 00:00:00,79,186.024059953576,485.9820373593351,91.9842061813253,41.3176874053006
2015-10-04 01:00:00,79,140.36674655216,534.048209895235,93.84807117294831,39.569265622233296
2015-10-04 02:00:00,79,187.17314249987496,379.896719534975,96.5622776041353,34.9356589448738
2015-10-04 03:00:00,79,184.886215939863,455.654064447939,108.112506054887,33.113364138119
2015-10-04 04:00:00,79,155.557475430332,410.890756994925,90.84372638083349,36.7153991865431
2015-10-04 05:00:00,79,188.512297065676,528.440930484295,92.74368375003141,37.155337525332605
2015-10-04 06:00:00,79,179.088141453369,415.193755557165,91.045822467978,30.862389082185306
2015-10-04 07:00:00,79,179.276013291846,368.289762769001,98.71087392272601,42.4172265644139
2015-10-04 08:00:00,79,172.16447025331402,442.163333546639,109.747260668212,38.676006577453705
2015-10-04 09:00:00,79,150.752523380155,474.98448525437993,100.012552129465,40.48609483552389
2015-10-04 10:00:00,79,137.106761275449,490.807105324675,91.40913398417429,43.383639324684715
2015-10-04 11:00:00,79,179.667283151609,484.003785421828,119.19293647432801,40.5066100125902
2015-10-04 12:00:00,79,172.243631304351,457.059191210927,109.397285142592,32.4838527571115
2015-10-04 13:00:00,79,178.293189026941,486.8974376983271,106.224491646179,45.048452742968294
