machineID,datetime,voltmean_24h,rotatemean_24h,pressuremean_24h,vibrationmean_24h,voltsd_24h,rotatesd_24h,pressuresd_24h,vibrationsd_24h,error1count,error2count,error3count,error4count,error5count,comp1,comp2,comp3,comp4,model,age,failure
24,2015-10-01 0:00,167.8631041,461.7060036,101.8882592,40.6669505,18.68572313,68.61499438,9.196437418,4.471662039,0,0,0,0,0,1.75,16.75,46.75,31.75,1,20,none
24,2015-10-01 1:00,168.362758,461.8076781,100.7402,40.75756326,18.46725003,68.66693595,9.121839108,4.58227904,0,0,0,0,0,1.791666667,16.79166667,46.79166667,31.79166667,1,20,none
24,2015-10-01 2:00,167.7401411,460.57963830000006,99.80797769,40.76395478,18.35613716,68.41087986,10.50522313,4.577091579,0,0,0,0,0,1.833333333,16.83333333,46.83333333,31.83333333,1,20,none
24,2015-10-01 3:00,167.8362421,462.3775952,100.6083222,41.24116762,18.19054513,68.44147005,10.84289227,4.712688724,0,0,0,0,0,1.875,16.875,46.875,31.875,1,20,none
24,2015-10-01 4:00,166.9784824,461.31168780000013,99.88940138,41.89888862,16.61685708,67.68429696,11.09044785,5.135358155,1,0,0,0,0,1.916666667,16.91666667,46.91666667,31.91666667,1,20,none
24,2015-10-01 5:00,167.5306986,454.4175748,100.7501308,41.91802668,16.51698068,60.07709003,11.41088578,5.144582511,1,0,0,0,0,1.958333333,16.95833333,46.95833333,31.95833333,1,20,none
24,2015-10-01 6:00,168.25035219999995,453.705572,99.83242869,41.34629538,16.54453444,59.35266214,11.55875355,5.504775689,1,0,0,0,0,2.0,17.0,47.0,32.0,1,20,none
24,2015-10-01 7:00,168.6290522,454.6536658,100.1589543,40.6845059,17.10820773,59.13825253,11.59114435,6.265421927999999,1,0,0,0,0,2.041666667,17.04166667,47.04166667,32.04166667,1,20,none
24,2015-10-01 8:00,166.73563080000002,451.5766209,100.1367791,41.01253929,16.76771481,60.41951586,11.58523194,6.344841141,1,0,0,0,0,2.083333333,17.08333333,47.08333333,32.08333333,1,20,none
24,2015-10-01 9:00,167.43858889999996,460.3790472,99.62066997,40.76420226,17.0924407,60.38140521,11.3726319,6.595086417,1,0,0,0,0,2.125,17.125,47.125,32.125,1,20,none
24,2015-10-01 10:00,167.7704378,462.4984825,99.39753078,40.77800218,17.00929994,59.09966995,11.52103587,6.596146522000001,1,0,0,0,0,2.166666667,17.16666667,47.16666667,32.16666667,1,20,none
24,2015-10-01 11:00,168.1549585,463.771219,100.382369,40.53114569,16.54448998,57.08676339,11.08556161,6.664929785,1,0,0,0,0,2.208333333,17.20833333,47.20833333,32.20833333,1,20,none
24,2015-10-01 12:00,168.37902350000005,456.9397124,99.5179876,40.28646361,16.73426652,54.77022378,11.31209784,6.70679958,1,0,0,0,0,2.25,17.25,47.25,32.25,1,20,none
24,2015-10-01 13:00,169.5199486,456.8956903,99.52276238,40.78472937,16.39850989,54.76903438,11.31290342,6.955376944,1,0,0,0,0,2.291666667,17.29166667,47.29166667,32.29166667,1,20,none
24,2015-10-01 14:00,168.6580425,453.9980489,99.41146138,41.45768973,16.2852537,55.18968502,11.25329577,7.201154895,1,0,0,0,0,2.333333333,17.33333333,47.33333333,32.33333333,1,20,none
24,2015-10-01 15:00,167.38642009999995,456.1200087,100.0373873,41.1581115,15.56811084,53.40927676,10.37991384,7.0989687460000015,1,0,0,0,0,2.375,17.375,47.375,32.375,1,20,none
24,2015-10-01 16:00,167.1999515,452.2882794,99.83338771,40.70530062,15.59147946,49.65596597,10.42622707,7.353237652000001,1,0,0,0,0,2.416666667,17.41666667,47.41666667,32.41666667,1,20,none
24,2015-10-01 17:00,167.9495898,455.7469553,99.89473714,40.45916275,16.42499402,49.82508406,10.42660352,7.359373471,1,0,0,0,0,2.458333333,17.45833333,47.45833333,32.45833333,1,20,none
