machineID,datetime,voltmean_24h,rotatemean_24h,pressuremean_24h,vibrationmean_24h,voltsd_24h,rotatesd_24h,pressuresd_24h,vibrationsd_24h,error1count,error2count,error3count,error4count,error5count,comp1,comp2,comp3,comp4,model,age,failure
22,2015-10-01 0:00,177.0883767,463.7774327,98.75233664,38.92189724,11.48172949,49.92892511,9.422156341,5.231625572,0,0,0,1,0,26.75,11.75,41.75,56.75,model1,14,none
22,2015-10-01 1:00,175.4629187,460.4774143,98.29233668,38.90375115,11.47641438,45.85871316,9.570794713,5.226740601,0,0,0,1,0,26.79166667,11.79166667,41.79166667,56.79166667,model1,14,none
22,2015-10-01 2:00,174.92360449999995,456.5914732,98.63793746,38.99254039,12.17901548,42.91601981,9.618430217,5.258955708999999,0,0,0,1,0,26.83333333,11.83333333,41.83333333,56.83333333,model1,14,none
22,2015-10-01 3:00,174.44490359999998,461.5424288,100.0009347,39.00784189,12.44559592,43.47886707,11.85002358,5.270031566,0,0,0,1,0,26.875,11.875,41.875,56.875,model1,14,none
22,2015-10-01 4:00,175.20547630000004,466.4104321,99.96121091,39.24370163,12.02113308,41.00343797,11.85863771,5.223521381,0,0,0,1,0,26.91666667,11.91666667,41.91666667,56.91666667,model1,14,none
22,2015-10-01 5:00,175.2834918,464.3378497,99.04059976,39.28318071,12.02704141,45.3275133,11.91118559,5.210333415,0,0,0,1,0,26.95833333,11.95833333,41.95833333,56.95833333,model1,14,none
22,2015-10-01 6:00,175.0697597,464.7461254,98.33193158,39.53612132,12.15571354,44.69839145,11.89940344,4.964729568,0,0,0,1,0,27.0,12.0,42.0,57.0,model1,14,none
22,2015-10-01 7:00,174.1757139,464.2490621,98.45483668,39.63095583,12.81539604,44.61162664,11.94878371,5.070572749,0,0,0,1,0,27.04166667,12.04166667,42.04166667,57.04166667,model1,14,none
22,2015-10-01 8:00,173.9336186,465.5133605,97.72912853,39.55149865,13.10352991,44.41756128,11.47282994,5.123190213,0,0,0,1,0,27.08333333,12.08333333,42.08333333,57.08333333,model1,14,none
22,2015-10-01 9:00,172.3604142,468.6391346,98.26799756,39.70392677,13.01274874,48.30230482,11.420718199999998,5.069734265,0,0,0,0,0,27.125,12.125,42.125,57.125,model1,14,none
22,2015-10-01 10:00,172.31196119999996,468.7555996,98.17664205,39.89056928,12.93214668,48.26812726,11.31616861,5.097037398,0,0,0,0,0,27.16666667,12.16666667,42.16666667,57.16666667,model1,14,none
22,2015-10-01 11:00,171.5141678,463.2336113,98.06693013,39.77930704,13.01502744,50.13000563,11.46047572,5.207957992,0,0,0,0,0,27.20833333,12.20833333,42.20833333,57.20833333,model1,14,none
