datetime,machineID,volt,rotate,pressure,vibration
2015-10-01 00:00:00,20,152.162828564923,372.570920649769,91.35499221528593,43.2355300873329
2015-10-01 01:00:00,20,157.878728144783,383.8871456625469,84.6166513069855,33.3008360297679
2015-10-01 02:00:00,20,142.074242215218,359.826988472248,80.964717264109,38.726148148438895
2015-10-01 03:00:00,20,157.320838041868,340.10808065148603,124.02185859618,36.1644590298664
2015-10-01 04:00:00,20,181.975891558896,409.43530976767,110.41878883442301,41.4130603767917
2015-10-01 05:00:00,20,156.26619914012,251.620696043969,83.667866296224,44.10394624786671
2015-10-01 06:00:00,20,174.028704322028,446.032163798749,113.361476744095,33.206603142727296
2015-10-01 07:00:00,20,187.666060443433,416.700040367482,106.18690995533001,42.2545987508226
2015-10-01 08:00:00,20,182.67980147617504,432.7400126808471,85.78330113732899,42.3422072027413
2015-10-01 09:00:00,20,183.95034387259997,447.547971584197,104.00909696728901,41.6713275637851
2015-10-01 10:00:00,20,195.42969368633098,483.493986223136,91.37493113083029,34.801342959897106
2015-10-01 11:00:00,20,183.57575990812302,338.11282233094,130.903853819443,44.94003516379609
2015-10-01 12:00:00,20,154.430934967186,487.8214329961191,150.91130516318898,32.6675894980806
2015-10-01 13:00:00,20,167.771763953316,509.89782808276703,120.422354846481,36.2508118756664
2015-10-01 14:00:00,20,145.499211544109,486.2380241999,124.821778175723,41.5360221606942
2015-10-01 15:00:00,20,177.80516254064997,421.03509323273903,115.79718116760401,39.7348250167561
2015-10-01 16:00:00,20,168.192376461953,439.242267272006,118.948911769155,44.231332697305
2015-10-01 17:00:00,20,184.588708548861,479.366068248125,117.106490513274,37.72203438194121
2015-10-01 18:00:00,20,152.53940435427901,438.980546985831,113.99064879850599,44.388884318875505
2015-10-01 19:00:00,20,197.55000136176895,404.842922901098,121.85404357371799,40.02620305603
2015-10-01 20:00:00,20,175.14199401925,418.63668542678397,135.80547168654698,41.9908453089485
2015-10-01 21:00:00,20,170.73270517246002,413.8370806679,116.549969402043,45.00897698044111
2015-10-01 22:00:00,20,169.696044384685,447.445585835416,127.348955302135,48.4071154986701
2015-10-01 23:00:00,20,169.111580135474,482.46619112852096,130.79886273095,28.4780925985458
2015-10-02 00:00:00,20,164.099814482684,512.065440751202,127.553980629093,40.5660919238681
2015-10-02 01:00:00,20,186.493750838513,447.0157474457,122.443502425245,46.6892508177956
2015-10-02 02:00:00,20,160.479093445921,493.496755228415,132.302769043581,42.829019143298
2015-10-02 03:00:00,20,182.460499228422,472.497813234025,127.424147805014,34.411157700241105
2015-10-02 04:00:00,20,170.400526415954,489.2184268543151,121.79709353552099,32.1558638986053
2015-10-02 05:00:00,20,159.263770985561,528.262294584913,114.187851503545,41.5739831395571
2015-10-02 06:00:00,20,153.15779512192898,507.1644788417,138.892154250497,38.775991317182395
2015-10-02 07:00:00,20,152.04153249087204,446.861184313608,115.156574047599,39.947338454371
2015-10-02 08:00:00,20,172.161556038108,384.812069146151,137.525028467184,43.6152839088795
2015-10-02 09:00:00,20,185.56427836154597,370.987564217292,128.97152120446998,43.0665012915484
