datetime,machineID,volt,rotate,pressure,vibration
2015-10-01 00:00:00,95,167.884100379584,472.060737453851,106.717990596408,37.3470401494944
2015-10-01 01:00:00,95,176.27854789181598,467.210395027448,105.987501400922,32.5128868095982
2015-10-01 02:00:00,95,169.57400943261,424.23682735215,99.0431106621965,36.4814853859135
2015-10-01 03:00:00,95,172.961335469426,440.424965060183,105.97276558823299,43.1839933584247
2015-10-01 04:00:00,95,165.64828535523898,460.499280335607,102.23967329735599,43.769039022766286
2015-10-01 05:00:00,95,188.045362128738,473.079121948852,104.05857162489,38.20445861713471
2015-10-01 06:00:00,95,156.339510584165,406.126570005906,108.41807261969801,42.6836693823776
2015-10-01 07:00:00,95,158.404364615024,466.4827965984989,102.66092570616699,35.5564908265065
2015-10-01 08:00:00,95,159.646921007812,392.84335941203796,101.26428377219601,42.0897294048272
2015-10-01 09:00:00,95,170.860041583347,410.7909817575071,100.04181078348499,48.9566865797962
2015-10-01 10:00:00,95,171.95197600457,491.729169975857,97.35135663081681,31.433332431767504
2015-10-01 11:00:00,95,174.84973640143795,471.2419468133289,91.206219245989,35.8118664215996
2015-10-01 12:00:00,95,131.300237308588,481.518164899562,110.40687652435699,44.13318985261311
2015-10-01 13:00:00,95,170.340546982194,433.098087617545,100.915753407838,36.18379209152379
2015-10-01 14:00:00,95,160.079014227291,466.98077372688795,89.68699136266943,43.3546894407279
2015-10-01 15:00:00,95,160.46081980031,422.0739633478,98.9915478276046,41.197042386683705
2015-10-01 16:00:00,95,156.342069804707,463.229129035709,81.97898033660029,47.8408592678978
2015-10-01 17:00:00,95,175.50867212997795,530.062427773758,120.47793160274401,36.770282858953706
2015-10-01 18:00:00,95,165.454505903218,455.28562090059006,95.824791880005,45.2493736469452
2015-10-01 19:00:00,95,175.185724713498,484.32369787668404,99.1933612137047,30.898458637511002
2015-10-01 20:00:00,95,174.497285317868,445.090384050492,113.640252546205,43.587054050850895
2015-10-01 21:00:00,95,159.326549683688,400.0927840368351,78.9587092403577,50.7362139169364
2015-10-01 22:00:00,95,159.745016641279,444.33380341399595,107.011948943827,33.8776630091548
2015-10-01 23:00:00,95,185.027457007028,435.24468803318496,108.73921993528201,46.907955943066995
2015-10-02 00:00:00,95,156.989485329145,384.300542528387,110.19913798121,38.38664565493779
2015-10-02 01:00:00,95,159.011521340743,381.666025200948,92.41316972468228,41.637400837669894
2015-10-02 02:00:00,95,162.037970952008,370.798584420066,95.8420722522127,41.2754441548442
2015-10-02 03:00:00,95,176.79634417607897,432.85148621701103,108.369802141027,39.5933118723576
2015-10-02 04:00:00,95,136.173633635493,439.075856608365,112.00014331157601,25.308362143537305
2015-10-02 05:00:00,95,167.04320396241002,544.910628583494,96.40995824783121,47.072099884437996
2015-10-02 06:00:00,95,152.22121378774202,430.979051366643,101.712371986266,41.9571824462529
2015-10-02 07:00:00,95,142.115059734055,482.29234309612,80.5433956484186,40.1457524845764
2015-10-02 08:00:00,95,170.289789195295,481.05520388220987,105.211606287817,35.9648366371822
2015-10-02 09:00:00,95,168.005438188303,476.98105262884906,104.52158538951299,42.645511389689005
2015-10-02 10:00:00,95,156.208319717626,387.997366364058,98.28077532429657,42.9530366364744
2015-10-02 11:00:00,95,179.29922688599098,459.82394006990796,115.739433265891,36.9577243335062
2015-10-02 12:00:00,95,171.406825271295,519.567625210673,118.725540868559,33.8075157077267
2015-10-02 13:00:00,95,191.99370432916402,510.757214970398,91.4802902452754,30.319583406253198
2015-10-02 14:00:00,95,192.82435657418202,465.89070879845985,101.41432648309299,45.1003101774935
2015-10-02 15:00:00,95,176.49319304874405,438.909949061949,100.219625734435,43.4573474317975
2015-10-02 16:00:00,95,180.45568270951,424.522567641705,99.81034171709592,36.98298576342
2015-10-02 17:00:00,95,188.536744347742,590.009222766314,98.3113511413305,41.027422264927004
2015-10-02 18:00:00,95,177.21559119421605,508.07154729703797,104.107826405818,33.0490313084474
2015-10-02 19:00:00,95,176.54328629542096,445.34024026119795,92.42356323551701,34.8877582418597
2015-10-02 20:00:00,95,173.18478915573996,387.943170093258,105.607809034779,42.4179976946373
2015-10-02 21:00:00,95,173.661742392964,494.246082627763,93.31343530967959,35.223101218829996
2015-10-02 22:00:00,95,159.207197472151,441.10235516357903,79.82927926865291,35.715382572759104
2015-10-02 23:00:00,95,164.376266844732,461.01478857894796,99.4223259322755,36.9709094429741
2015-10-03 00:00:00,95,180.784022699249,449.19535397008,98.47623457450659,39.6089559585974
2015-10-03 01:00:00,95,180.231486185416,464.995352898724,87.9507350555517,29.450117466178604
2015-10-03 02:00:00,95,163.387472687986,498.896479806147,108.563408548797,45.88558935710179
2015-10-03 03:00:00,95,183.945946266442,360.509917909881,96.2394471302379,44.5103787963453
2015-10-03 04:00:00,95,190.43849266646401,427.632359448033,102.362351468557,30.158410188800996
2015-10-03 05:00:00,95,173.397823787985,363.526070720149,98.99654044699068,35.5245688836028
2015-10-03 06:00:00,95,149.13830980771098,451.396903027463,113.53879966370899,43.7036833055489
2015-10-03 07:00:00,95,168.639199178307,451.30033191869796,97.12627684189673,43.198873963423004
2015-10-03 08:00:00,95,186.090536406377,402.303496265296,115.823914461317,31.1057433444148
2015-10-03 09:00:00,95,189.58319045882197,452.31149461360803,83.5384914613248,42.8443064885921
2015-10-03 10:00:00,95,155.739222456448,451.937795859879,97.58097072150801,50.1744894138431
2015-10-03 11:00:00,95,169.713053762517,425.60911991698094,95.30352493658941,39.1882650987367
2015-10-03 12:00:00,95,154.659668692976,388.09078624687004,95.03229542276208,43.6269191801025
2015-10-03 13:00:00,95,173.32585788057,466.76518986453596,95.5101413342997,30.5074846484735
2015-10-03 14:00:00,95,185.60886867468497,512.0680337967041,94.037507550852,37.6491986257255
2015-10-03 15:00:00,95,220.001154338514,468.329889871371,104.578698737505,42.889054695698206
2015-10-03 16:00:00,95,163.263012253804,405.909017528488,103.12978720910601,38.1633938211231
2015-10-03 17:00:00,95,164.477808753632,455.35049152761803,108.48187003046,45.1451997671372
2015-10-03 18:00:00,95,176.82109399187001,455.010889086663,109.519540703473,43.54008694900539
2015-10-03 19:00:00,95,160.803685193142,458.071268263647,96.7036914687693,42.8304709589764
2015-10-03 20:00:00,95,195.36753309109002,518.001416550911,91.9619030353658,43.4013787865054
2015-10-03 21:00:00,95,154.727644631725,447.571298434417,97.4109338647265,45.3391420475705
2015-10-03 22:00:00,95,142.152422242214,436.981001244631,82.52806605458221,40.0706670418545
2015-10-03 23:00:00,95,189.353803424921,494.62164764346494,110.678721062349,40.648097240213396
2015-10-04 00:00:00,95,184.381219766306,493.616549506605,94.56115169681419,46.641213332010004
2015-10-04 01:00:00,95,155.322563875286,580.061596548491,103.648425440523,50.9297827874055
2015-10-04 02:00:00,95,164.335210149035,341.962858797032,97.11488937573222,36.783698140585706
2015-10-04 03:00:00,95,198.267448917998,515.732403875545,99.28565293097807,43.058383897590296
2015-10-04 04:00:00,95,173.535758023639,429.561045452334,96.03823574227829,33.86580966413511
2015-10-04 05:00:00,95,163.13346543545,347.873754284021,110.639973335331,37.823300916837894
2015-10-04 06:00:00,95,156.92720573847,429.555601531231,84.9619744323172,40.21089373071421
2015-10-04 07:00:00,95,175.84439396803398,465.933855412764,108.92654808111601,38.2709050608521
2015-10-04 08:00:00,95,161.694711209871,451.6599260800729,120.659889464554,34.464711541075694
2015-10-04 09:00:00,95,171.87411101352,445.59373838532014,113.30833912168,36.6452022184289
2015-10-04 10:00:00,95,173.956240716749,408.564854439545,83.4788899879577,40.8839194975979
2015-10-04 11:00:00,95,150.897876500267,379.28579122079697,105.15281697233601,34.2369268451722
2015-10-04 12:00:00,95,167.73246931311002,419.592406647099,89.47676327168371,35.74149754205329
